fips,value
1001,4.2
1003,4.4
1005,5.5
1007,4.5
1009,4.0
1011,5.3
1013,5.1
1015,5.2
1017,5.3
1019,5.1
1021,4.5
1023,5.7
1025,7.2
1027,5.1
1029,5.2
1031,5.3
1033,4.8
1035,5.7
1037,5.0
1039,4.6
1041,5.7
1043,4.8
1045,5.1
1047,6.5
1049,4.4
1051,4.0
1053,5.5
1055,4.7
1057,5.2
1059,4.7
1061,4.8
1063,4.7
1065,5.4
1067,5.5
1069,5.0
1071,4.6
1073,5.4
1075,4.3
1077,5.0
1079,4.7
1081,6.0
1083,4.7
1085,5.7
1087,5.4
1089,5.0
1091,6.0
1093,4.4
1095,4.9
1097,5.2
1099,6.3
1101,5.4
1103,4.8
1105,5.5
1107,5.9
1109,6.4
1111,5.1
1113,5.2
1115,4.1
1117,4.1
1119,5.7
1121,5.0
1123,4.7
1125,5.3
1127,4.7
1129,5.1
1131,6.8
1133,4.8
2013,3.6
2016,3.9
2020,3.8
2050,4.5
2060,3.0
2068,3.5
2070,5.0
2090,3.9
2100,3.2
2110,3.1
2122,4.4
2130,3.8
2150,3.9
2164,4.7
2170,4.1
2180,5.0
2185,3.4
2188,4.5
2220,4.0
2240,4.8
2261,4.6
2270,4.0
2282,2.9
2290,5.6
4001,6.2
4003,4.9
4005,5.1
4007,4.2
4009,4.5
4011,3.7
4012,3.9
4013,4.5
4015,4.0
4017,5.5
4019,4.8
4021,3.7
4023,5.6
4025,4.1
4027,4.0
5001,4.1
5003,4.8
5005,4.0
5007,4.1
5009,4.1
5011,5.1
5013,4.4
5015,4.2
5017,5.5
5019,5.5
5021,4.3
5023,4.6
5025,4.6
5027,6.0
5029,5.1
5031,5.0
5033,4.3
5035,5.2
5037,4.4
5039,5.2
5041,5.6
5043,6.2
5045,4.4
5047,4.7
5049,4.1
5051,5.0
5053,4.0
5055,4.7
5057,5.0
5059,4.2
5061,4.3
5063,4.6
5065,4.3
5067,4.6
5069,5.3
5071,4.3
5073,5.6
5075,4.3
5077,5.9
5079,5.7
5081,4.4
5083,4.2
5085,4.1
5087,4.6
5089,4.0
5091,4.9
5093,5.7
5095,5.6
5097,4.3
5099,5.0
5101,4.8
5103,4.9
5105,4.4
5107,5.2
5109,4.8
5111,5.0
5113,4.4
5115,4.3
5117,4.4
5119,5.0
5121,4.7
5123,5.2
5125,3.7
5127,4.5
5129,4.9
5131,4.6
5133,4.0
5135,4.3
5137,4.8
5139,5.5
5141,4.5
5143,5.0
5145,4.8
5147,5.3
5149,4.7
6001,5.4
6003,5.6
6005,4.4
6007,4.8
6009,4.4
6011,3.7
6013,4.8
6015,5.8
6017,4.5
6019,5.0
6021,5.2
6023,4.7
6025,5.6
6027,4.7
6029,5.0
6031,4.4
6033,4.9
6035,4.3
6037,5.3
6039,4.3
6041,5.5
6043,5.0
6045,4.9
6047,4.6
6049,4.8
6051,3.3
6053,4.5
6055,4.3
6057,4.5
6059,4.6
6061,4.4
6063,4.9
6065,4.5
6067,4.6
6069,4.2
6071,4.6
6073,4.8
6075,6.8
6077,4.7
6079,4.7
6081,4.6
6083,4.9
6085,4.9
6087,5.2
6089,4.6
6091,5.4
6093,4.7
6095,4.3
6097,4.5
6099,4.7
6101,4.6
6103,4.2
6105,4.7
6107,4.7
6109,4.4
6111,4.4
6113,5.4
6115,4.1
8001,3.8
8003,5.8
8005,4.4
8007,4.1
8009,4.7
8011,4.7
8013,5.2
8014,4.0
8015,3.7
8017,3.5
8019,4.4
8021,5.1
8023,5.0
8025,4.4
8027,4.5
8029,4.8
8031,5.4
8033,4.8
8035,3.3
8037,3.8
8039,3.3
8041,4.3
8043,4.2
8045,3.7
8047,4.1
8049,3.2
8051,4.2
8053,3.9
8055,4.4
8057,3.6
8059,4.1
8061,4.7
8063,4.3
8065,4.0
8067,4.1
8069,4.6
8071,5.1
8073,5.2
8075,4.4
8077,4.4
8079,4.6
8081,4.5
8083,4.5
8085,4.2
8087,3.8
8089,4.6
8091,3.4
8093,4.0
8095,4.3
