fips,value
1001,0.999972775488194
1003,0.999982085386439
1005,0.999981957876318
1007,0.999969634880949
1009,0.999967773330252
1011,0.999984574657582
1013,0.999984334046333
1015,0.999973936211182
1017,0.99998076413853
1019,0.999971241812553
1021,0.999972844020555
1023,0.999975870885952
1025,0.999979329073738
1027,0.999972679777431
1029,0.999973735752163
1031,0.999981077931963
1033,0.999957184654189
1035,0.999989043328548
1037,0.999977908630621
1039,0.99998021878333
1041,0.999983366669682
1043,0.999963397582723
1045,0.999986207117131
1047,0.999980845510705
1049,0.999970899640805
1051,0.999977379688764
1053,0.999983560596996
1055,0.999970506288572
1057,0.999963311758811
1059,0.999960593254883
1061,0.999987410939894
1063,0.999976917138895
1065,0.999978679056988
1067,0.999983798368378
1069,0.999985266375615
1071,0.999971426711614
1073,0.999972077129039
1075,0.99995212875256
1077,0.999958888549341
1079,0.999965691561153
1081,0.999983579095419
1083,0.999966898906188
1085,0.999980993384625
1087,0.999984603001574
1089,0.999968392114022
1091,0.999976513053936
1093,0.999962027782766
1095,0.99996503644108
1097,0.99998581715253
1099,0.999980713889446
1101,0.999980115581902
1103,0.999965723184863
1105,0.999982249936315
1107,0.999971587496149
1109,0.999984557302361
1111,0.999980173557494
1113,0.999982361852728
1115,0.999974431796066
1117,0.9999708622999
1119,0.999981168902515
1121,0.999976893405263
1123,0.999974962753798
1125,0.999968978683646
1127,0.999966578119121
1129,0.999977545798948
1131,0.999984134298845
1133,0.999967158542872
2013,0.999924009300569
2016,0.999767680580801
2020,0.999522732881341
2050,0.999961343069509
2060,0.999941951795208
2068,0.999920507659434
2070,0.999921780580583
2090,0.999953084669286
2100,0.999922619876461
2105,0.999926440364687
2110,0.99993526774126
2122,0.999886953667823
2130,0.999944672717083
2150,0.999633234776684
2164,0.999915339223984
2170,0.999804840265286
2180,0.999944527565627
2185,0.999974793844298
2188,0.999929940424058
2195,0.999943075918991
2198,0.999926673770401
2220,0.99991232244535
2230,0.999939103637394
2240,0.999937323402902
2261,0.999692540533611
2270,0.999959561712521
2275,0.999944578258294
2282,0.999578941295499
2290,0.999933880079305
4001,0.999985594628349
4003,0.999975989616787
4005,0.999951215296884
4007,0.999969471724054
4009,0.999953071831681
4011,0.999954786003826
4012,0.999953025916874
4013,0.999979692900531
4015,0.999955674464025
4017,0.999978551856322
4019,0.999974826578892
4021,0.999981484840502
4023,0.999979358519192
4025,0.999967200392592
4027,0.999956401812418
5001,0.999947579540329
5003,0.999962836383307
5005,0.999957509200518
5007,0.9999715445443
5009,0.999951174715154
5011,0.999945789577504
5013,0.999961983589842
5015,0.999955330449863
5017,0.999960709280409
5019,0.999957603693342
5021,0.999938561393116
5023,0.999953381067761
5025,0.999958891321987
5027,0.999978040439391
5029,0.999951132240717
5031,0.999916279437763
5033,0.999971815477165
5035,0.999934237046228
5037,0.999929351073232
5039,0.999948038547746
5041,0.999942016353824
5043,0.999956483794611
5045,0.999956763211473
5047,0.99995894135614
5049,0.999951154700885
5051,0.999961111611976
5053,0.999955898853334
5055,0.999935578168447
5057,0.999978711445821
5059,0.999971645685669
5061,0.999960444121613
5063,0.99995301126135
5065,0.999946518960997
5067,0.999955261491064
5069,0.999955618526671
5071,0.999962759942369
5073,0.999979633055365
5075,0.999953368825273
5077,0.999952524093757
5079,0.999971663605261
5081,0.999973927802412
5083,0.9999488383328
5085,0.999955990267724
5087,0.999965275235124
5089,0.999949984665707
5091,0.999978098240387
5093,0.999890477190666
5095,0.999950753671198
5097,0.999965462509814
5099,0.999980488045005
5101,0.999959687653283
5103,0.9999587575736
5105,0.999953465186176
5107,0.999949874674377
5109,0.999960276982953
5111,0.99992179779233
5113,0.999966618726522
5115,0.999963277221619
5117,0.999949244296833
5119,0.999960579326459
5121,0.999947433229734
5123,0.999953292975552
5125,0.999961930992823
5127,0.999968118666054
5129,0.999939219806393
5131,0.999973273153336
5133,0.999969510800847
5135,0.999949107937537
5137,0.999951173189608
5139,0.999971294238522
5141,0.999951748247863
5143,0.999971131237053
5145,0.999953483317684
5147,0.999953169848677
5149,0.999963206087609
6001,0.999361590130196
6003,0.999937003394329
6005,0.999954265548515
6007,0.99995609053522
6009,0.999948886451125
6011,0.999929164438611
6013,0.99953512370392
6015,0.999701087721039
6017,0.999954032926481
6019,0.999953836822715
6021,0.99993369392512
6023,0.999276157351191
6025,0.999957389485665
6027,0.999942083255284
6029,0.999885227936266
6031,0.999939128696177
6033,0.999884201262668
6035,0.999946343080349
6037,0.999868137067496
6039,0.999954239551278
6041,0.999483199117918
6043,0.999937158449527
6045,0.999789126672366
6047,0.999942321957706
6049,0.999943917254848
6051,0.999930693905071
6053,0.99991082083982
6055,0.99977449527716
6057,0.999955896120937
6059,0.99973276633239
6061,0.999937161981564
6063,0.999951893489582
6065,0.99992296353983
6067,0.99995385826246
6069,0.999764931316988
6071,0.999945762960622
6073,0.999865382613475
6075,0.999793846606745
6077,0.999943317360384
6079,0.999925874368242
6081,0.999007062532675
6083,0.999919661878051
6085,0.999052591758891
6087,0.999544219593678
6089,0.999931304304621
6091,0.999948130440374
6093,0.999932589595436
