fips,value
1001,0.479652563582774
1003,0.509823084163392
1005,0.431071093980407
1007,0.4371614338732
1009,0.430209245009632
1011,0.370804784296569
1013,0.422262821847659
1015,0.463152692291704
1017,0.411825080740567
1019,0.444822816431703
1021,0.431010674338819
1023,0.413314129851471
1025,0.43676043035295
1027,0.43386610626068
1029,0.434318080462334
1031,0.4748699236345
1033,0.475075009932706
1035,0.407110546747062
1037,0.370166758396934
1039,0.465424539952918
1041,0.420040608343735
1043,0.467522421704859
1045,0.43842036074247
1047,0.417513533212678
1049,0.447673094291854
1051,0.483586168830827
1053,0.428175136278036
1055,0.452877227809608
1057,0.424124305334943
1059,0.408081746885676
1061,0.427822374445573
1063,0.446644161701412
1065,0.402333074882018
1067,0.443677646837274
1069,0.465659193918567
1071,0.461248827403482
1073,0.480261366004723
1075,0.42606918636502
1077,0.453126539182133
1079,0.394970479376824
1081,0.477121070553878
1083,0.479363585705832
1085,0.399919801656077
1087,0.393418822436525
1089,0.507221841525783
1091,0.426890731555441
1093,0.430961354989094
1095,0.459815924058981
1097,0.460343406395403
1099,0.429785661778345
1101,0.489754940469384
1103,0.471657232434709
1105,0.401633100275928
1107,0.433648485070028
1109,0.434372458224544
1111,0.428082878337934
1113,0.423472449044257
1115,0.476694715405182
1117,0.505591426735584
1119,0.412729147708158
1121,0.423276509733057
1123,0.454041135166404
1125,0.505616509445548
1127,0.43137060311124
1129,0.425960607790744
1131,0.423084047495826
1133,0.464203497482615
2013,0.565040492687063
2016,0.558327662939586
2020,0.470115635641682
2050,0.550470119012349
2060,0.625902786012932
2068,0.613511576959648
2070,0.56676146207591
2090,0.500248854857369
2100,0.542593116417481
2105,0.567671635717825
2110,0.578897993428907
2122,0.517765701552437
2130,0.531646949783153
2150,0.558369348164914
2164,0.526717693664356
2170,0.470083775359065
2180,0.571881652617639
2185,0.538581143005583
2188,0.544609029542843
2195,0.590626619126954
2198,0.596202864678401
2220,0.572386765325279
2230,0.645478005419469
2240,0.523651329654636
2261,0.596336406008742
2270,0.517905677494019
2275,0.587713731745308
2282,0.547090477204583
2290,0.530235597025104
4001,0.424665195895131
4003,0.529116715706704
4005,0.551521993873405
4007,0.500831808588325
4009,0.50347579094738
4011,0.530925081099171
4012,0.492706586976498
4013,0.498079761149888
4015,0.488658753432848
4017,0.497873544314513
4019,0.504518273577352
4021,0.485627840557186
4023,0.518225893132031
4025,0.524066837546289
4027,0.516282291459827
5001,0.469924724499575
5003,0.454073909701451
5005,0.463485060180361
5007,0.514548890266054
5009,0.506368417538713
5011,0.471909616454764
5013,0.445558086712978
5015,0.48533923227993
5017,0.4661570709899
5019,0.490044021271203
5021,0.446503209927252
5023,0.482220014891201
5025,0.50339855600017
5027,0.440204370081422
5029,0.46209901106059
5031,0.420718322118803
5033,0.456992814846144
5035,0.436116492627433
5037,0.435674554537998
5039,0.485744732695647
5041,0.462654068341615
5043,0.436520798086037
5045,0.491956075226459
5047,0.471103547087749
5049,0.449028710387074
5051,0.470067184472275
5053,0.445306507051364
5055,0.433859420792463
5057,0.426104715799617
5059,0.440564191750956
5061,0.4581757244416
5063,0.431530540122416
5065,0.465764973476029
5067,0.398039489051992
5069,0.461065565965808
5071,0.475333126021113
5073,0.46957999310924
5075,0.473743248296407
5077,0.365474919992592
5079,0.392378323381339
5081,0.471329517077371
5083,0.460112410479572
5085,0.469168060158754
5087,0.463368358762722
5089,0.469243843916305
5091,0.437207754629419
5093,0.426150468827863
5095,0.466803603645702
5097,0.483960000903928
5099,0.434387442556831
5101,0.523353721058129
5103,0.465958816746797
5105,0.440809859287333
5107,0.402820773484649
5109,0.48703466080132
5111,0.426934864632397
5113,0.461604187650156
5115,0.454052330877874
5117,0.491181598018325
5119,0.5104848203782
5121,0.476419611731186
5123,0.430965953996238
5125,0.449672972760104
5127,0.424342223781707
5129,0.51200443450626
5131,0.491699456017296
5133,0.45293685665695
5135,0.459463484075624
5137,0.475363291057212
5139,0.44139924052748
5141,0.477198664305542
5143,0.48998323143464
5145,0.453023466583671
5147,0.448432218843575
5149,0.461353996254033
6001,0.50509056112025
6003,0.631921175406911
6005,0.52598351023844
6007,0.506419396213297
6009,0.573526399620277
6011,0.535852090943483
6013,0.498564523503662
6015,0.471948550834328
6017,0.572138691905314
6019,0.474362703614911
6021,0.467001586175716
6023,0.483881703554497
6025,0.475753230484797
6027,0.524126242764054
6029,0.456719948443333
6031,0.443349888981677
6033,0.473846348077161
6035,0.516499187705013
6037,0.471354971081738
6039,0.460260943686421
6041,0.556927152523757
6043,0.534770009676254
6045,0.487095695675338
6047,0.450519819454895
6049,0.53126497555388
6051,0.56049423577601
6053,0.499830647264675
6055,0.512892151739871
6057,0.578330601995632
6059,0.51525893081908
6061,0.583885788854531
6063,0.558263499783094
6065,0.491018916915599
6067,0.491431885489848
6069,0.480266179162965
6071,0.47264827719039
