fips,raw1,scaled1,raw3,scaled3,raw5,scaled5,raw6,scaled6,raw7,scaled7,raw11,scaled11,raw12,scaled12,raw14,scaled14,raw68,scaled68,raw15,scaled15,raw21,scaled21,raw23,scaled23,raw24,scaled24,raw25a,scaled25a,raw25b,scaled25b,raw26,scaled26,raw32,scaled32,raw38,scaled38,raw42,scaled42,raw43,scaled43,raw44,scaled44,raw48,scaled48,raw49,scaled49,raw51,scaled51,raw54,scaled54,raw55,scaled55,raw56,scaled56,raw57,scaled57,raw60,scaled60,raw63,scaled63,raw64,scaled64,raw65,scaled65,raw66,scaled66,raw67,scaled67,raw69,scaled69,raw73,scaled73,raw74,scaled74,raw75,scaled75,raw78,scaled78,raw902,scaled902,raw102,scaled102,raw101,scaled101,raw103,scaled103,raw104,scaled104,raw105,scaled105,raw106,scaled106,raw107,scaled107,raw108,scaled108
1021,3.0,0.445522685338,2.29131819536,0.36021382935,38553.0,0.455447735447,161.079669134,0.390333719114,14.49,0.495476975017,1.60392273675,0.49001230342,1.01031386122,0.522276992603,78.6628018398,0.68818256229,3.018511284,0.465647154175,7.36671995509,0.370363999118,4398.18527599,0.463080544031,4.12437275164,0.395879810633,46.0554957267,0.311096855763,66.7,0.608215894524,89.0,0.598073288528,19.0,0.453254216086,0.0,0.0,15.0,0.172899110446,4704.07625507,0.456782690706,79.0,0.390181188059,74.1,0.375552547627,38.0,0.5361902589,68.5074238,0.185571944573,1.66,0.712312789425,0.0,1.0,25.11284742,0.423811701451,1.4,0.61306304243,0.714891276952,0.450090555905,17.4,0.38715489582,4.5,0.477580665368,24.0,0.324357062005,41.8,0.460104436281,20.4,0.401410696733,5.8,0.567690348047,7.56822399927,0.432075938999,19.0,0.476143183156,69.9,0.644550582448,17.6083272955,0.56534568441,15.1227000894,0.552957381808,7.32244965737,0.136984867685,17.0,0.471442808603,,,14.3,0.295530309667,21.2,0.385035847662,32.0,0.340754453991,16.3547,0.42584628537,74.0,0.277106088993,45.5259,0.631172636244
1023,3.0,0.445522685338,3.60776390793,0.48670463521,32003.0,0.319184142873,183.995959304,0.441644729815,14.71,0.485122660751,2.16465834476,0.561469525736,0.328407224959,0.422496278296,41.0413993382,0.249880743556,6.489997865,0.311619774456,10.9359547586,0.548985832119,5226.92834981,0.602915085459,26.6974529187,0.572012298578,104.62515333,0.492483339285,57.0,0.423067040384,85.0,0.454444774874,16.0,0.532499950559,0.0,0.0,15.0,0.172899110446,5036.43841547,0.405561209447,68.0,0.174683007968,74.6,0.411080854976,37.0,0.553351381184,70.9414688,0.21779283578,5.17,0.56858448149,11.0,0.49736550048,22.66397287,0.525953356118,2.0,0.496887226227,0.930803088246,0.411055435066,24.8,0.176975220206,5.7,0.274391768667,24.8,0.312659684977,50.4,0.312406354458,20.7,0.395472653755,7.8,0.454408003605,9.66880727325,0.334728638431,15.0,0.347271855449,70.1,0.645867966242,9.08593322386,0.49744454324,18.7603723212,0.616945914647,6.76343215211,0.124703841019,20.0,0.52757472095,0.140923,0.792630058996,14.6,0.275219183253,19.0,0.462541849005,33.8,0.279744670411,13.2893,0.518627696807,77.5,0.337432840026,,
1025,3.0,0.445522685338,6.96783184299,0.656970036904,33739.0,0.359763793967,226.841636666,0.522151763266,14.44,0.497844033746,1.93550884528,0.535444785263,0.403725579649,0.441715943248,73.2223403865,0.615513337493,7.274899392,0.286684891947,11.3279326443,0.562608529463,4871.28866179,0.550194392727,18.5808849146,0.538191995492,99.0980528781,0.479847022569,59.1,0.460854212455,77.0,0.251825650355,17.0,0.505411105131,0.0,0.0,15.0,0.172899110446,4707.15751171,0.456311170841,78.0,0.365804196931,74.0,0.368572415262,40.0,0.502535529867,73.871583,0.261747819453,3.14,0.636861696166,7.0,0.595026386954,24.73193202,0.43925641093,1.8,0.532531581541,0.98710951109,0.402606541761,18.3,0.358832122117,7.2,0.106146691251,21.7,0.359754581255,47.8,0.355396464091,24.9,0.318692845839,10.8,0.31515649516,8.40397940619,0.392052844373,15.0,0.347271855449,79.2,0.703821178426,9.85090414344,0.505664873839,17.4195796075,0.594670067246,6.23200904646,0.113029034291,20.0,0.52757472095,0.079404,0.623993935958,15.5,0.216270598599,21.2,0.385035847662,30.2,0.400672111199,14.7532,0.472294289519,85.1256,0.503391755912,36.0794,0.663777437349
1027,3.0,0.445522685338,3.58886017801,0.485284370995,33035.0,0.34375466476,136.376686764,0.325942229444,,,2.1533161068,0.560264348608,0.496720814755,0.46060010181,45.5528501862,0.293944016062,3.286965297,0.449581332475,10.0694160924,0.515684588212,4843.52569624,0.545667301107,26.5575653173,0.571523298216,170.111972438,0.609931943969,58.6,0.45174179559,82.0,0.366676217885,19.0,0.453254216086,79.4334386305,0.731747303719,15.0,0.172899110446,5548.3778352,0.325301879546,71.0,0.222821738306,74.9,0.432906895938,42.0,0.469715938529,72.2880854,0.237263705064,7.07,0.521036098459,8.0,0.566318294842,22.5667528,0.530154828358,2.0,0.496887226227,1.83031869078,0.318756354013,20.0,0.307694166658,5.1,0.365503719406,23.5,0.331821763976,46.4,0.379110702699,20.6,0.397444459909,8.2,0.434059302211,6.23026126902,0.500535918869,18.0,0.447973212284,74.0,0.671167834147,11.4245787394,0.52079025782,8.61326442722,0.396422393303,7.44020655419,0.139571862862,17.0,0.471442808603,,,14.8,0.261867480319,20.4,0.412231273249,36.2,0.196767840493,16.9137,0.410534256164,87.5,0.566017280391,7.379,0.859943306703
1029,3.0,0.445522685338,4.00748063051,0.514902165335,37566.0,0.437573624578,101.52284264,0.211316315832,14.48,0.495949974185,2.00374031526,0.543583240324,0.535618639529,0.467368023432,43.8658367911,0.277168121175,3.544518261,0.435139749855,7.69708034999,0.392757195224,4465.00133583,0.47679613497,13.3582687684,0.507248667127,54.7689019503,0.347724755835,46.4,0.251861172654,86.0,0.487323763106,16.0,0.532499950559,0.0,0.0,15.0,0.172899110446,4735.50627839,0.451970018702,80.0,0.415642726628,75.3,0.462613092606,36.0,0.570747100347,73.4330591,0.25479090255,9.25,0.477039149556,3.0,0.774408494967,23.7176062,0.481160294205,1.6,0.571044172616,1.12209457654,0.384462190831,18.9,0.340446385881,5.2,0.349042612655,24.0,0.324357062005,44.8,0.406728738702,17.8,0.455971090192,6.2,0.543237931715,6.07133315522,0.509088318809,21.0,0.526354812234,76.6,0.687642006314,11.7836100696,0.523957079269,8.68287469944,0.398557693481,7.56170903381,0.142241144554,17.0,0.471442808603,,,13.2,0.373123467769,18.5,0.481428937217,33.2,0.300200076093,14.0399,0.494362078258,92.5,0.717283810763,39.7878,0.650190436741
1031,4.0,0.71209312777,3.20333146472,0.454315417414,40779.0,0.49298191772,190.998638584,0.456031742926,16.69,0.396046687723,1.00104108273,0.365865545869,0.736407392352,0.495367882614,82.4807426427,0.740889900985,4.454188548,0.390134524515,44.000112457,0.895419460861,4501.88195724,0.484148627499,9.00936974453,0.47012816994,99.9039000561,0.481726698889,64.9,0.571816531182,87.0,0.522159674777,16.0,0.532499950559,0.0,0.0,15.0,0.172899110446,4108.27260351,0.546717555584,82.0,0.469955204265,75.9,0.508494099613,32.0,0.64288427314,85.4487237,0.501436447635,7.23,0.517487595282,1.0,1.0,24.19316089,0.461370594741,1.6,0.571044172616,1.13317850565,0.383087130964,17.3,0.390359742822,5.3,0.333127147698,17.6,0.430791570388,42.5,0.447455529865,20.1,0.407417610344,6.2,0.543237931715,5.15536157604,0.560475468967,15.0,0.347271855449,66.1,0.619128448749,17.6737774164,0.565730423753,16.2168655402,0.573440397222,5.34911492297,0.0936327789461,21.0,0.545437736011,0.100111,0.687923794737,13.9,0.323161636962,19.3,0.45145066899,29.4,0.426940318015,12.8421,0.533639096099,93.2493,0.742377753197,66.7858,0.575063401468
1033,3.0,0.445522685338,3.67457926067,0.491657770232,37455.0,0.435512308022,225.251708679,0.519451647638,,,1.83728963034,0.523073488441,1.68742480413,0.564084268143,92.7625320161,0.889603490772,2.338258172,0.512282528719,10.2128163813,0.521528178014,4744.24928346,0.528933186406,10.1050929669,0.480966313109,122.179760417,0.529117649693,67.0,0.614372593349,89.0,0.598073288528,14.0,0.589016359863,0.0,0.0,18.0,0.357327414731,5228.92628794,0.375572532142,74.0,0.27848725324,75.3,0.462613092606,44.0,0.437672404499,90.0162652,0.63083709903,2.02,0.69038166377,0.0,1.0,22.10994341,0.550057107364,2.1,0.479988545515,0.659586977291,0.462356150752,19.7,0.316508858711,4.8,0.418472225517,16.5,0.452011026961,46.0,0.385962544281,19.2,0.42587041925,6.8,0.508379996477,6.96883956787,0.462012084451,11.0,0.153818171629,69.5,0.641909783149,23.6239472579,0.59596130509,18.0054383773,0.604572858974,13.1706134718,0.265462876115,16.0,0.451766092095,,,14.3,0.295530309667,18.5,0.481428937217,29.7,0.417116286564,14.1768,0.49005464886,83.939,0.474157203705,25.6678,0.709629171998
1035,2.0,0.205140345291,2.26791654067,0.357263519117,27855.0,0.204681040727,146.658602963,0.354079934925,13.82,0.527634970889,3.77986090112,0.680500523671,0.58812735545,0.475689669248,57.0264765784,0.417046407937,6.621534203,0.307276235049,11.411526459,0.565409981655,5343.967342,0.618358838089,29.4829150287,0.58124311806,79.3770789235,0.42914772796,60.8,0.492375462264,72.0,0.168638336063,18.0,0.479014098742,0.0,0.0,15.0,0.172899110446,5337.16359238,0.358608787553,82.0,0.469955204265,73.0,0.301016771872,43.0,0.453600584321,72.5279389,0.240860156196,8.1,0.499152035842,0.0,1.0,22.99667372,0.511664227906,1.9,0.514383460863,0.340187481101,0.569921486362,22.0,0.251004676016,5.7,0.274391768667,22.7,0.344024641265,51.2,0.299439524916,25.7,0.30523979007,10.3,0.336474292386,11.0220743877,0.277004985371,5.0,0.0,57.1,0.555626445642,7.29277920758,0.475193593052,11.3395827034,0.471040476009,5.74374774124,0.102302446924,18.0,0.490610395538,0.093331,0.668007317367,17.4,0.1004944134,23.8,0.303353304621,33.5,0.289987072801,18.75,0.363065503081,87.5,0.566017280391,39.4633,0.651334876353
1037,2.0,0.205140345291,1.73325244822,0.278531282448,33721.0,0.359361715094,80.5962388422,0.121243893215,,,0.0,0.0,0.0,0.0,57.6509586096,0.424179524199,3.52836185,0.436020193555,8.34733243782,0.432364368552,5592.33902418,0.648471740156,,,62.3970881359,0.375866415057,64.3,0.559889633764,84.0,0.423433877622,17.0,0.505411105131,0.0,0.0,15.0,0.172899110446,4506.45636537,0.486889539163,74.0,0.27848725324,74.9,0.432906895938,38.0,0.5361902589,68.5417635,0.186000972416,3.24,0.632822057538,0.0,1.0,20.53904151,0.620633631243,1.7,0.551394223938,1.0746165179,0.390537824787,20.1,0.30477490912,5.0,0.382540434207,25.0,0.309780979387,47.4,0.362130211148,18.6,0.438552645674,8.1,0.439085998925,8.12028771991,0.405429750378,17.0,0.417367883325,53.3,0.527218595352,7.52773740794,0.478393569897,10.3995146893,0.447184189209,7.12816536434,0.132716646098,14.0,0.410690736716,,,15.4,0.222679861936,21.8,0.365315482011,30.8,0.380823523551,16.8306,0.412783296366,72.5,0.253945034892,9.1861,0.835402880655
1039,4.0,0.71209312777,3.70713623726,0.494034401777,33484.0,0.354032649162,220.839401562,0.511855534461,13.27,0.554776295348,2.38315900967,0.583244054276,0.873399737592,0.509995513626,63.8515796017,0.497315989833,4.269161412,0.39864019613,10.4585711108,0.531223249894,4969.41612604,0.565688819455,12.4453859394,0.500592547252,174.235403151,0.615923225937,64.6,0.565840184,82.0,0.366676217885,17.0,0.505411105131,0.0,0.0,15.0,0.172899110446,5423.01072422,0.345103544266,75.0,0.29885177226,74.7,0.41831339284,45.0,0.421925043586,81.8404646,0.414170235816,8.01,0.500978897154,0.0,1.0,22.56851582,0.530078531813,2.4,0.4324308875,1.25777836621,0.368635717186,21.9,0.253758263421,4.6,0.457127769375,21.6,0.361358176619,45.1,0.401507116461,20.9,0.391551342507,7.2,0.486220117355,7.69230769231,0.426012988751,19.0,0.476143183156,61.9,0.59010775471,12.2275963263,0.527746439915,12.4453859394,0.497082831389,5.21784414968,0.0907488981157,23.0,0.58006316146,0.092993,0.666990632819,14.5,0.281951275492,19.9,0.42978475637,35.5,0.221157493928,16.4765,0.422472827002,83.3224,0.459488730991,52.751,0.609962123018
1041,3.0,0.445522685338,4.31468430893,0.534487148443,35577.0,0.398949914801,151.733064864,0.36723508889,,,4.31468430893,0.706334236239,0.985480586032,0.520191260955,75.9233627158,0.651228859203,6.594574761,0.308160736023,10.4145249533,0.529514410341,4816.62591687,0.541218437776,10.0675967208,0.480615540245,178.340284769,0.621767185567,60.6,0.48862387506,79.0,0.293501368494,16.0,0.532499950559,0.0,0.0,15.0,0.172899110446,4925.9312527,0.422671674527,80.0,0.415642726628,73.7,0.347879639831,39.0,0.519254517799,71.7378322,0.229160940792,58.77,0.075980653798,0.0,1.0,23.78829282,0.4782023618,2.2,0.463639951284,0.949230547965,0.408225882807,19.3,0.328397579682,5.7,0.274391768667,23.3,0.334842027255,43.0,0.438494710752,20.3,0.403405259437,6.3,0.537283144565,8.14037106285,0.404475947914,20.0,0.502185174425,63.2,0.599199381428,11.168779975,0.518474630146,11.5058248238,0.475086817582,5.73279815713,0.102061896077,19.0,0.509309275177,0.129769,0.766180032418,14.5,0.281951275492,20.4,0.412231273249,31.6,0.354165347246,12.4779,0.546193146373,97.5,0.897709947371,28.6184,0.695213990659
1043,3.0,0.445522685338,3.60669601771,0.486624628205,37948.0,0.444587324415,213.168171529,0.498273601295,,,1.61679476656,0.491989980891,1.76909018414,0.567825206035,96.7891745738,0.950454170678,3.092267498,0.461121202799,8.64023623859,0.448528552244,4594.30888242,0.501927001932,6.96465437903,0.445756756917,85.6901226277,0.44645920365,66.1,0.595979726254,89.0,0.598073288528,18.0,0.479014098742,0.0,0.0,18.0,0.357327414731,4993.40845211,0.412233095402,79.0,0.390181188059,75.3,0.462613092606,40.0,0.502535529867,80.1007011,0.37640071168,4.19,0.59843240916,0.0,1.0,23.18359326,0.503695721099,1.6,0.571044172616,0.86560704425,0.421620043151,17.1,0.39680548188,4.8,0.418472225517,20.2,0.384434320742,43.0,0.438494710752,19.2,0.42587041925,5.5,0.586745554657,6.31669278412,0.495925785695,17.0,0.417367883325,78.1,0.697011173995,30.8910362922,0.62414891745,12.6856204761,0.502484578187,9.62862039775,0.187649013428,24.0,0.596871811963,,,14.1,0.309265743943,20.1,0.422710128098,28.4,0.459453812086,14.272,0.487079869481,86.4113,0.536604356189,103.335,0.507356405145
1045,3.0,0.445522685338,2.58701319377,0.394791009204,41287.0,0.50105282665,152.434777417,0.369018895851,14.75,0.48325057142,1.59200811924,0.488163850454,1.42564376726,0.55058966581,81.8966931977,0.732737077418,2.685978646,0.487241703283,14.0181921952,0.638155881608,4515.93003124,0.48690967528,3.58201826829,0.382395529528,74.8243816043,0.415909655551,66.4,0.602084936176,83.0,0.394205291306,15.0,0.560343823073,0.0,0.0,15.0,0.172899110446,3930.27004438,0.573084656968,79.0,0.390181188059,75.5,0.477728940834,33.0,0.624444074344,80.4389019,0.3835336701,0.0,1.0,0.0,1.0,24.82935663,0.435291421782,1.4,0.61306304243,0.684563491274,0.456673101858,19.7,0.316508858711,5.1,0.365503719406,15.9,0.464049807563,39.0,0.51197411999,17.8,0.455971090192,7.1,0.491684886626,6.67847406022,0.476928294317,15.0,0.347271855449,49.2,0.495330799031,19.424396329,0.575539794982,12.3380629241,0.494641584236,5.23139499563,0.0910465959498,24.0,0.596871811963,0.106187,0.705053884099,13.9,0.323161636962,20.2,0.419199608787,27.8,0.478787050701,11.8562,0.568354566383,82.0934,0.431289578946,80.8342,0.54596081374
