fips,value
2013,0.401623417750237
2016,0.353908948083837
2020,0.284466311622174
2060,0.507305747770884
2068,0.456569280418236
2100,0.405719047544132
2105,0.414252029525777
2110,0.45985488507577
2122,0.348745274447519
2150,0.337313256975808
2164,0.39195345683535
2170,0.300882855428832
2195,0.489850656146693
2198,0.491148460020167
2220,0.393195154769514
2230,0.522715507420676
2240,0.425801857538512
2261,0.357038082093082
2282,0.289069157641245
5021,0.35419193768328
5031,0.305168514970999
5035,0.339131498718027
5037,0.335983615704696
5055,0.339357366898508
5075,0.400142976644608
5093,0.29069726080968
5111,0.313133092278418
5123,0.378558598634663
6001,0.316211169302586
6003,0.506854054873812
6007,0.429760036109929
6011,0.410635679976866
6013,0.321970408128809
6015,0.298054949070219
6017,0.477960277063863
6019,0.396973082406638
6021,0.367166389732849
6023,0.272291663874173
6025,0.405416742619273
6027,0.434494501501454
6029,0.330438727542548
6031,0.351204782103877
6033,0.333110899396868
6035,0.420011636246545
6037,0.349333249478848
6041,0.349997377625903
6045,0.321479489083008
6047,0.361135457289576
6051,0.431700651877693
6053,0.368679748553173
6055,0.346597843068574
6057,0.486814915030619
6059,0.364785993077335
6061,0.462874258180349
6063,0.467985376441523
6065,0.377467113197013
6067,0.412037116478963
6069,0.308779849184292
6071,0.384150686809708
6073,0.389643223917443
6075,0.369167191437332
6077,0.38951154289089
6079,0.396906244574697
6081,0.308065168886857
6083,0.36811933141315
6085,0.309688193989669
6087,0.304784555184724
6089,0.389860252411868
6091,0.466524874080252
6093,0.378261366166691
6095,0.342760147777844
6097,0.332252814713344
6099,0.379545843855486
6101,0.418007240529155
6103,0.368459739190237
6105,0.3487023410471
6107,0.373381784225995
6111,0.356059635008673
6113,0.398040277571623
15001,0.270971613636694
15009,0.507696718475814
16007,0.482905877557722
16019,0.412266572856478
16029,0.447736319815129
16041,0.418194018813846
16043,0.430479141421279
17003,0.29860026614786
17077,0.422360940887154
17087,0.363104266728347
17127,0.372761342889483
17151,0.417223080269993
17153,0.353544631197042
17181,0.367923325818655
17199,0.41981880459381
21007,0.324964687617002
21035,0.421079400327126
21039,0.341181097358489
21075,0.300089340223912
21083,0.359831749978454
21105,0.341842513506379
21139,0.420084248368767
21145,0.401496503282235
21157,0.437705642556525
28033,0.38863095166719
29017,0.354676344496977
29023,0.36385423163585
29031,0.395567730096278
29069,0.312965038090952
29133,0.265649040723748
29143,0.241650357630137
29155,0.246358194526884
29181,0.373675461485027
29201,0.33291760895864
29207,0.323483833472012
29223,0.387988460066754
30031,0.450867340440293
30057,0.442499466448644
32001,0.384334479237523
32005,0.351354591341876
32009,0.431562208482532
32019,0.308145765678793
32021,0.379761772079424
32029,0.29464792036054
32031,0.356126446868744
32510,0.341479663266751
41003,0.392915827722975
41005,0.400831660773833
41007,0.341170264212569
41009,0.363435270020115
41011,0.317127950178889
41015,0.278155201808865
41019,0.366318249717219
41029,0.395111944518921
41033,0.333674657930666
41035,0.432528982111382
41039,0.359813196749784
41041,0.325751354948858
41043,0.389891201774656
41047,0.398393948765997
41051,0.40737222409733
41053,0.356662865934612
41057,0.373506270231414
41067,0.370874340666156
41071,0.38076701044592
45015,0.363028919181649
45019,0.430618499836407
45029,0.374047681449783
45035,0.381415366900799
47017,0.374896860190828
47033,0.328077238079829
47045,0.246712343683694
47047,0.334805328533871
47053,0.316105167083473
47075,0.316450542024173
47079,0.363252480116684
47095,0.214802327201091
47097,0.258072300739783
47113,0.386735743320611
47131,0.286217708681778
47157,0.367126874921808
47167,0.305052347876222
47183,0.335093425105062
49005,0.407345697507175
49011,0.416484312411716
49035,0.38422512986927
49049,0.400161520770006
49057,0.413861045135807
53009,0.34259113115304
53011,0.36665814820024
53015,0.387497032179789
53027,0.335289610758327
53029,0.407424829233428
53031,0.384849086524159
53033,0.396788274989754
53035,0.402111750113428
53041,0.396343472972431
53045,0.363987113542004
53049,0.362189769213477
53053,0.377245984371718
53055,0.446056145072708
53057,0.419544856269044
53059,0.441793336483914
53061,0.36538373439358
53067,0.358345276459203
53069,0.385236191639118
53073,0.422301958460596
56023,0.460342764096473
56039,0.502132453275026
