fips,value
1001,0.926851193024402
1003,0.923986098605106
1005,0.948550158760375
1007,0.937345254634773
1009,0.933402688964271
1011,0.94105439050184
1013,0.942431613652623
1015,0.937775432568835
1017,0.937915973360473
1019,0.94155471417828
1021,0.936702978702727
1023,0.942653947219728
1025,0.943997986464989
1027,0.942827490002866
1029,0.937213216132331
1031,0.929971237462366
1033,0.934635969567847
1035,0.944202354737667
1037,0.941684107112365
1039,0.94056322207849
1041,0.941915066213215
1043,0.936114928357621
1045,0.934984752355511
1047,0.944091177096011
1049,0.930843730894486
1051,0.927101768060799
1053,0.939773342634171
1055,0.933551993207646
1057,0.942659323095744
1059,0.933734822229494
1061,0.940470741993248
1063,0.939454393386997
1065,0.93952277839004
1067,0.937955730368785
1069,0.930359148737322
1071,0.934408236009442
1073,0.931391723727987
1075,0.942009585470761
1077,0.932851782587796
1079,0.941358413545986
1081,0.932055987469927
1083,0.929429293400105
1085,0.94632046318545
1087,0.943332170590707
1089,0.924371033815645
1091,0.944762604786216
1093,0.937456709009304
1095,0.930177853121872
1097,0.927924606884783
1099,0.943225735339886
1101,0.932371132803782
1103,0.928006183244111
1105,0.946228508798603
1107,0.94233710910289
1109,0.934661007806565
1111,0.941204336367511
1113,0.937979524997635
1115,0.92945253667866
1117,0.918465260131758
1119,0.944408048091893
1121,0.939768191326359
1123,0.936128390188023
1125,0.927193430069291
1127,0.93792986227687
1129,0.93932289836272
1131,0.943938995359899
1133,0.940119924986131
2013,0.925498167910978
2016,0.928017493722861
2020,0.917922436232304
2050,0.933895876521957
2060,0.913187107655026
2068,0.927658488108498
2070,0.931680125134768
2090,0.922196272847604
2100,0.928085664347457
2105,0.938420287300236
2110,0.918536683252416
2122,0.926816253394222
2130,0.932508602923896
2150,0.922590894162945
2164,0.931584067956684
2170,0.922187139404593
2180,0.935638207959314
2185,0.917832166142777
2188,0.932348903528302
2195,0.92902094463506
2198,0.932894178245453
2220,0.934100525842486
2230,0.923923817495567
2240,0.934370202294066
2261,0.926740269719564
2270,0.938245914993397
2275,0.936481521857063
2282,0.917303099384043
2290,0.939021937864579
4001,0.943776786683711
4003,0.936687164906818
4005,0.929754839762573
4007,0.933392525957776
4009,0.929570497277158
4011,0.926585411212165
4012,0.936446527568236
4013,0.919007418213177
4015,0.931228992013311
4017,0.940389513535941
4019,0.92403968129776
4021,0.92347389847424
4023,0.931975275494665
4025,0.929044920351201
4027,0.927920952937013
5001,0.933414706383581
5003,0.935860436246527
5005,0.928345416206684
5007,0.916822886806885
5009,0.934847934498597
5011,0.934664574038077
5013,0.931511058016316
5015,0.928116818826874
5017,0.951999536663985
5019,0.938406086340797
5021,0.937610699981272
5023,0.937466398168068
5025,0.933454709106473
5027,0.94024056084037
5029,0.933703737583281
5031,0.929567260846815
5033,0.929598103254543
5035,0.934324062394301
5037,0.930503731138238
5039,0.939947403084608
5041,0.940551030391175
5043,0.939186245997764
5045,0.92536930045964
5047,0.932821406167874
5049,0.938296561710369
5051,0.934882051947495
5053,0.930628849237587
5055,0.935222309913911
5057,0.936680234280928
5059,0.937197412482029
5061,0.936782701103751
5063,0.933218839783419
5065,0.942256310552089
5067,0.934260849327879
5069,0.939454234295943
5071,0.930265501611117
5073,0.944809555290909
5075,0.932590717178474
5077,0.944189052344656
5079,0.945398839672284
5081,0.929559457891433
5083,0.937864479180565
5085,0.924916394365288
5087,0.937922209141381
5089,0.936289764042513
5091,0.929487454698518
5093,0.940166805725619
5095,0.947426950226969
5097,0.932695430012982
5099,0.93802467388525
5101,0.936490476069996
5103,0.941357331354539
5105,0.935277216324899
5107,0.940085361242887
5109,0.94148694476899
5111,0.940963392065474
5113,0.941816478489614
5115,0.930271129544435
5117,0.945176087980983
5119,0.929378180717169
5121,0.94017464028322
5123,0.946593867127692
5125,0.922599424764286
5127,0.939172567943391
5129,0.94221277732034
5131,0.930316073260071
5133,0.934217971231026
5135,0.940653550078937
5137,0.939895566256449
5139,0.939283106042427
5141,0.942084929558685
5143,0.922047451664074
5145,0.93121692565205
5147,0.93680008043283
5149,0.937295528637537
6001,0.927699878303508
6003,0.936864267091059
6005,0.934031927257173
6007,0.934630050467082
6009,0.92974100308969
6011,0.927603620922743
6013,0.92190527761357
6015,0.937171959246633
6017,0.923937946205257
6019,0.927621991058683
6021,0.934875517818268
6023,0.931098917517529
6025,0.933255438354278
6027,0.933522796020195
6029,0.928801402223604
6031,0.929615266885044
6033,0.934461475387438
6035,0.932806389913865
6037,0.92678960855441
6039,0.931190621815761
