fips,CF,PR,PM,PVID,SC,Event,ER
4001,0.42669154033074175,,0.43756869731874926,0.35126567700887584,0.515224367080784,0.0346779787154631,
4003,0.5333679842125018,,0.4708344446252384,0.4270898275981338,0.46137319681897876,0.0524513847174785,
4005,0.5581954417597442,,0.5463028007080573,0.49785744042506375,0.5100275198266828,0.0692955498655904,
4007,0.5053689438874713,,0.5261761871376481,0.45443963238322543,0.5087539314042523,0.0545045745977763,
4009,0.508444890978663,,0.6326917108687098,0.46765759475151786,0.6030629715463026,0.0543295482276503,
4011,0.5359742527227824,,0.519185637899305,0.6151512166603585,0.5544208560227234,0.0504469848042884,
4012,0.4999899071146041,,0.4772281188163353,0.449101136936473,0.5134307752581024,0.0945769774132175,
4013,0.5034369974446035,,0.6284058268690986,0.5381821622844002,0.3476921287010633,0.0517230988250543,
4015,0.4960416496847328,,0.5444789561807045,0.47091977008785796,0.49521876797236625,0.0876375726066493,
4017,0.5009031722561219,,0.4794076375489655,0.3783478147373415,0.5218529663444798,0.0421178958296871,
4019,0.51017863368871,,0.6333862888370653,0.46603084826776975,0.40086410047629484,0.0583533889267781,
4021,0.490477914269167,,0.52634679107161,0.5585209046138983,0.34542098615581096,0.0514579644241562,
4023,0.5221268183288489,,0.5365664169025095,0.4363289831640986,0.4429949254462146,0.0449492887948225,
4025,0.5298462936090305,,0.554742881143013,0.47980919741814204,0.4611965690584879,0.0623670160890387,
4027,0.5291179515505948,,0.540409293556986,0.4894834582654564,0.4132252511291978,0.141939142566276,
5001,0.47947134487454174,,0.5095831978655233,0.4967888113939484,0.5664203249866768,0.122413522149591,
5003,0.45911451689998384,,0.5186782097219558,0.4303074805418799,0.541496905057551,0.0687854254053286,
5005,0.47331133264846875,,0.5869826482345575,0.4568641061835456,0.43537512591630273,0.118182837038807,
5007,0.5211390462064511,,0.6289767673791777,0.6038571829207798,0.39435222812400683,0.0594684057214256,
5009,0.5136399138722424,,0.4676930465085249,0.4900032620400367,0.5188463754389107,0.089266698379835,
5011,0.47767650293838726,,0.6236861297972115,0.3699125184801971,0.5948562372125299,0.0738289398380887,
5013,0.4510513930975259,,0.5740721095544717,0.4542184302913627,0.5267015440623588,0.0701411675167735,
5015,0.4920751386425433,,0.5838339637569203,0.5016208259425543,0.5126961388148616,0.0754583627579179,
5017,0.47026723913949126,,0.37452318170987725,0.296541620270166,0.6038270255810744,0.0787248790534196,
5019,0.49527991006948174,,0.5232279629684999,0.3813307180176362,0.548821338318036,0.0702235003622659,
5021,0.4672411020536586,,0.46264818566061683,0.43516106980068364,0.4929844916783592,0.3281590221838,
5023,0.49282283874495764,,0.4677733473941399,0.43512822916482746,0.5009133369458814,0.145741920008973,
5025,0.5105274802754316,,0.5009236851623596,0.4608863171652054,0.47239988668723076,0.0862160551864675,
5027,0.44376822498158963,,0.508289260431481,0.345245637021743,0.5032155946267574,0.054979101720078,
5029,0.4701028067568046,,0.5687174368561496,0.4172741894504884,0.5309740820788962,0.104419219145789,
5031,0.447314491888565,,0.5683971042231096,0.4587059657602334,0.4401616649069714,0.403077242984132,
5033,0.4620476525142748,,0.5224753891817366,0.5148245816256277,0.46758321624464577,0.0615337716049423,
5035,0.45807805281381075,,0.5140697938466499,0.4290684579651929,0.455093569102796,0.337486019805902,
5037,0.45816475323519645,,0.6018937546808075,0.4588940741243734,0.554947700806774,0.318771539063344,
5039,0.491451173596097,,0.5221217298623415,0.36532366799849175,0.5784827880535597,0.0793403746505289,
5041,0.46958647205137555,,0.5015020553532663,0.3798741871355407,0.5958068284648371,0.102437744688732,
5043,0.4421358819447911,,0.5392446483242597,0.35293412955362174,0.5580660960893613,0.0848367179451722,
5045,0.5034902490968121,,0.5415480149555469,0.5461890294374024,0.42260244966840277,0.1262269150889,
5047,0.4765280910301515,,0.5612133985311143,0.44580966566299357,0.5405201711530279,0.0675265870069025,
5049,0.45863081253014054,,0.4557160316843209,0.44814233816321264,0.54321186896165,0.142064854657843,
5051,0.4762751469847192,,0.5370695553086149,0.41171813937616425,0.49577842837892233,0.0813316546822104,
5053,0.45265544040484507,,0.485211556612195,0.5522893714273649,0.5078301407006648,0.0932768329746415,
5055,0.45519712606194024,,0.47369123501725113,0.4602815671726678,0.4719742018190384,0.33359592265159,
5057,0.42983059255656586,,0.47232748949057435,0.43981354673307477,0.48241693668007124,0.0550574151922825,
5059,0.44595320399020794,,0.41661058761241815,0.473349129173017,0.44971892200104774,0.0786868665634695,
5061,0.4623587449574186,,0.47021233552255565,0.4850233582959791,0.6039867141071612,0.0571244291623451,
5063,0.44335719033157517,,0.5238643377710684,0.45639598257062985,0.49108355063238757,0.167095066330377,
5065,0.47502988262951484,,0.44534820362052496,0.3943369256607732,0.5761305860358824,0.143750729830359,
5067,0.41054739868554674,,0.5879120074500154,0.36414878688531965,0.4639046762784605,0.198884406655928,
5069,0.4682586851563597,,0.4966405430172846,0.37365733206021856,0.5087042394432935,0.105374663822415,
5071,0.48210425040385835,,0.5319949769214084,0.48749127964836747,0.46313824951653143,0.081105806260425,
5073,0.47286247781616275,,0.42346171375764574,0.34368423938852755,0.4948774669331255,0.0531271638199794,
5075,0.48974223352253465,,0.5897103652121664,0.43426328855792856,0.5696492854245403,0.211613975997578,
5077,0.37502215268976163,,0.5300092664962868,0.25376602028649686,0.5384020600381687,0.198002511164804,
5079,0.3975961944932677,,0.4513117986828029,0.2935569428984715,0.4552807012270935,0.101318824175888,
5081,0.47573671613952584,,0.5576625905138758,0.4869156893342172,0.48467241442612424,0.0520619302713683,
5083,0.4653514077147293,,0.45762202508674954,0.4771034935616178,0.6044516287783376,0.0729071311864714,
5085,0.480748976444153,,0.5280450434169879,0.5739308227724551,0.42323998388166817,0.130983879303264,
5087,0.46856634236816397,,0.4283231553530196,0.4717119299874876,0.5140650537298487,0.0729551293299078,
5089,0.4767806029872645,,0.495736002308611,0.444463724677981,0.5399437006286752,0.101721855964942,
5091,0.4413405080131902,,0.5968937516425071,0.44004897799783116,0.45574582393311575,0.0521330254014807,
5093,0.4576926336355844,,0.4754940415484914,0.3811748423734378,0.5096070510350483,0.600479838556637,
5095,0.47585667648993013,,0.3987035340923966,0.33277821265426727,0.5326688135280173,0.158664145885844,
5097,0.4895249941112544,,0.5669574575846726,0.4191780723326679,0.4903733359328352,0.0681730401723796,
5099,0.4383925556413014,,0.47562343701511867,0.3911136169753977,0.42566809130234295,0.0602687760992486,
5101,0.5303146294689169,,0.4949188390009731,0.4095990218528172,0.4679795801099293,0.0862939192220763,
5103,0.47044541245314386,,0.453946299233797,0.40748563905678026,0.5908895522628463,0.0667299585845335,
5105,0.44748420462517063,,0.49131386229537927,0.4702269648999063,0.5449245658486824,0.0929381139712157,
5107,0.4114267925396434,,0.5153146743999033,0.36789512790992646,0.5863648211177582,0.145124938925375,
5109,0.49139830832212555,,0.4543088421081266,0.4135681950708756,0.6021816757121704,0.0622567840805509,
5111,0.45292984331954766,,0.4463079046258561,0.39791776005171714,0.5120660278162806,0.479981542340375,
5113,0.46531113001315105,,0.4101424219061498,0.44801644181689837,0.6064365126614361,0.0560985826551564,
5115,0.46131475610315975,,0.5127520404769067,0.5001691161273155,0.4434124391824191,0.0909510029610893,
5117,0.500313144118132,,0.34173414373189903,0.4299614859568816,0.5312792137153586,0.144759744170272,
5119,0.5201472369887448,,0.5219785801748035,0.47812964819736603,0.40327802297244275,0.109427183343928,
5121,0.489721095224288,,0.45950633828430787,0.4120305783037019,0.5467521305900936,0.198302170333961,
5123,0.442555560051081,,0.39207986918951576,0.34182584667390126,0.49064421897059207,0.218645249306645,
5125,0.45826682242904565,,0.5557131225409652,0.5924842315020965,0.41264734597430974,0.095477190064485,
5127,0.42823209045617644,,0.44206059036208484,0.4600986742929927,0.5885535267712172,0.0599239220949306,
5129,0.519670265940307,,0.46767357661509845,0.37349529386559627,0.5702923880664962,0.10798735175191,
5131,0.4968048485883686,,0.5398106468117114,0.46868737179789033,0.4469683966415266,0.0595289604922619,
5133,0.45702133146353674,,0.4616524666211738,0.5231484156958742,0.5519016186389918,0.0539628411245507,
5135,0.4705332453353407,,0.4432829075391086,0.4276951463711362,0.5713850085265282,0.169152245546017,
5137,0.4844118860222328,,0.4832036939351739,0.38437417403678426,0.5226734583581538,0.131077788903644,
5139,0.44542228273541795,,0.4986214118580363,0.38717165565708217,0.5445007423756492,0.0603267144652429,
5141,0.4847325318709467,,0.41951621097833885,0.40511459511369524,0.5243636977601385,0.11363597132134,
5143,0.49583909642428753,,0.6602937266205788,0.4984055450683546,0.4301242998767799,0.0593615914417249,
5145,0.4649940433200649,,0.5461055905293919,0.47122404581734384,0.4920780778019216,0.155647377998159,
5147,0.4607237582182654,,0.5593360336989991,0.35115990922527357,0.48691983189154653,0.180361213070593,
5149,0.46715793156158514,,0.46694879032090625,0.43936269210689555,0.5002620882574459,0.0809867302741874,
6001,0.5534996903222,,0.5079916531697074,0.4813462592231696,0.34087978151324067,0.639067778705728,
6003,0.65974835238707,,0.5103081215403392,0.45044188987300426,0.6064236928776399,0.311567167378223,
6005,0.538296187817197,,0.5376650926397633,0.41404274386085915,0.4780167338571494,0.147996919612588,
6007,0.5232792004848638,,0.485784680087471,0.43286955665408416,0.4272742852199496,0.221137363455225,
6009,0.5869504389725936,,0.5653385117453231,0.4876980270605567,0.5306423411484105,0.137686808569534,
6011,0.5642670697714132,,0.5435716041200528,0.5569860246834483,0.5377062386117741,0.3185369379941,
6013,0.5428950357940117,,0.5595289017236634,0.5399434917455078,0.35010303422466277,0.52985830179676,
6015,0.514473225958122,,0.5818223033683063,0.3113202946185257,0.4667639403363542,0.71253837818282,
6017,0.5930510161559385,,0.5372297750349841,0.5512373478651238,0.41444635544505326,0.20636736705083,
6019,0.4915310874210048,,0.5931818906259911,0.4415118283030517,0.3972990687069646,0.210892705612026,
6021,0.48942817120439763,,0.5377097589294619,0.4344125174220113,0.5526875983493156,0.321726022413035,
6023,0.5386532029018984,,0.5219927997749962,0.47114529623779916,0.45622156408432746,0.854820198991321,
6025,0.49118402217451473,,0.5697593290993852,0.3729934244996392,0.41902232234131365,0.208237971718487,
6027,0.543698439938792,,0.5601236118784946,0.4703697351025842,0.623976579673343,0.241292698711583,
6029,0.48608674434238813,,0.5670407645631437,0.44862361894594877,0.40071176304125994,0.408246057288338,
6031,0.4641498963315042,,0.5454309109675276,0.47121270797264847,0.42593599483492384,0.286421902270546,
6033,0.5066671845663018,,0.543368697156019,0.40032119515441894,0.47162999180172616,0.492804777068189,
6035,0.5380083429651404,,0.5634144818387539,0.4108217337047409,0.4793547175447852,0.270024055994453,
6037,0.49991275313815137,,0.5474574051295956,0.46690999990410753,0.33199223718860243,0.369036397444437,
6039,0.4725855676772864,,0.5302959489347304,0.468229516739646,0.45306672747159576,0.158975184409513,
6041,0.609219583357323,,0.5991172422642135,0.47862677274649607,0.427597596137816,0.591316305075738,
6043,0.5452261604191628,,0.43581379182128066,0.42318433726742605,0.598481505329,0.141545718866346,
6045,0.5268107487748922,,0.5030802048353336,0.445644073723576,0.47922673837179464,0.595317511971449,
6047,0.47064793557182893,,0.5460376068929186,0.463119601217491,0.409956663972177,0.271962433391158,
6049,0.5461321426600432,,0.5600430021683871,0.3950075815996568,0.544825714868339,0.183797978454627,
6051,0.5893583035845362,,0.5472460603867161,0.7297130343222271,0.6677730026766256,0.28104694750041,
6053,0.5301186990289282,,0.5822687041917265,0.5033359514474319,0.4279450940898058,0.360081398376137,
6055,0.552910144619623,,0.5025671934502199,0.5293754517262359,0.437827640167045,0.505957972338525,
6057,0.598470686453551,,0.5434776675364155,0.5045956938896147,0.46046112390526844,0.208369145054263,
6059,0.5518345570684182,,0.5260584990563951,0.5593456016580052,0.30851186443964684,0.40260979800347,
6061,0.6114390433418484,,0.6426647621183185,0.568888590519376,0.3990094317722802,0.241172090045089,
6063,0.5779914606085225,,0.45777606020636374,0.4245915305290753,0.5483115267612254,0.260181098884466,
6065,0.5171248504037965,,0.6143233974443714,0.5177842080700904,0.35905417559193165,0.288964281956442,
6067,0.5091416032144394,,0.5559175788002728,0.49801633858983024,0.3405361579993766,0.201830838018297,
6069,0.5216466630536105,,0.5745991828697294,0.5879551997331628,0.4979922625948846,0.525121006481748,
6071,0.4925500650469684,,0.6457586232531519,0.5097654167681306,0.37715815217841364,0.220307876508195,
6073,0.5538537628372978,,0.5804047593849134,0.5154332683618157,0.3447317108272766,0.335928177395891,
6075,0.5564559844971805,,0.40831557416448977,0.3878843548123605,0.36429560610471123,0.552607016045457,
6077,0.503266168374523,,0.5067604547446559,0.4807675471493718,0.3616128341113588,0.265293378855064,
6079,0.5569550559056298,,0.5824031009392336,0.4752812044424764,0.481431640829909,0.348655010568258,
6081,0.5815696126858114,,0.5285878845864388,0.5762064166723654,0.36863643330059764,0.676102067525059,
6083,0.5284076444860417,,0.5481950994774252,0.4794655250416046,0.4514257782871236,0.380989756000256,
6085,0.5680181831448678,,0.5706310759511317,0.5456614691930565,0.32868583319845357,0.623830626292929,
6087,0.5318874433351698,,0.5270831234250818,0.4849810918740691,0.395639674428912,0.631527055739268,
6089,0.5299685257245618,,0.48565221685841925,0.4580621106021496,0.4116366934451946,0.343019079712443,
6091,0.5863665181492193,,0.5386552299628858,0.38260010555086305,0.5453913901258941,0.270756723302932,
6093,0.5091228613440772,,0.5097392717594101,0.42264744392436787,0.5347363613391254,0.346837500898786,
6095,0.5299143075445546,,0.5723366140608185,0.5346357907064371,0.36383234856198615,0.425895067503201,
6097,0.5650762865368094,,0.5462806366777107,0.5235518032342249,0.393988919181277,0.561591865826906,
6099,0.5011408111898313,,0.555158274799744,0.48219653886289343,0.3614038570450778,0.275476543650631,
6101,0.5199969909421204,,0.6122222750067059,0.47790744586094275,0.3898907789265338,0.205020256765639,
6103,0.4844605044478524,,0.4461933663430755,0.4776279139574515,0.4723599026689838,0.313756312321179,
6105,0.5007147049071006,,0.4946623284682964,0.414140661533085,0.4636635043315805,0.432039491338278,
6107,0.46857279447313244,,0.5248252406428503,0.4773249128478036,0.4078760392378852,0.232232041267914,
6109,0.5864086319160603,,0.4941155452383238,0.4149193351095008,0.49769475910854943,0.166273753618683,
6111,0.5560730436041565,,0.5651435985424101,0.5622470375137137,0.3793614678230356,0.43111523584293,
6113,0.5216349268893026,,0.5032941721476666,0.4663675933738978,0.41929511160461336,0.291748461526354,
6115,0.5108779951623428,,0.48682597791667565,0.5095585131060898,0.40308374424280524,0.187070375507311,
8001,0.5037810926605475,,0.5949039949977423,0.6231461161545938,0.3547470462419816,0.0310796139551941,
8003,0.5117354850974051,,0.512391129937551,0.39187648193439956,0.5951469182254842,0.0796397436121489,
8005,0.5506000389009535,,0.5952208689209743,0.5854835355262545,0.3582189751762466,0.0332913726599859,
8007,0.5899550750338409,,0.558426047157942,0.548596218992506,0.6603275032456392,0.0630739401028716,
8009,0.5936887046919893,,0.5185934247575564,0.4393045770361104,0.6382055827408006,0.0192460719273592,
8011,0.48896675616881496,,0.5255542956181154,0.3300108839269207,0.5620417376558264,0.0244862722640481,
8013,0.5864185147614632,,0.6121053356337404,0.5383565186041418,0.44044759220851243,0.0351159639958671,
8014,0.592113052409853,,0.5911211043182197,0.6840513253680468,0.3708864210475964,0.0344755428216568,
8015,0.5939049969388585,,0.6101584246934559,0.5288137372778595,0.600424889035714,0.0526286563292919,
8017,0.6605227056050003,,0.47398764947991695,0.587427675369807,0.6483814064083158,0.0182393994917006,
8019,0.6393748766760832,,0.554071236637204,0.5844350592443405,0.47173937401863303,0.0448557720409645,
8021,0.5376111930786464,,0.4351971419516956,0.43199375126213324,0.5647295680269455,0.0714230441253622,
8023,0.5163375248508786,,0.5732025126437644,0.3395648602928249,0.627407866309619,0.0786986449962341,
8025,0.4845314938175179,,0.49657412224735253,0.34124075805163373,0.5083966243994642,0.0290867144518411,
8027,0.6137145016963154,,0.5902215731855692,0.4688884409753973,0.6421828107552725,0.0591781094919416,
8029,0.5370039637711119,,0.5373961530142137,0.44179460084417305,0.5297915741152772,0.0470055547756987,
8031,0.5184569475012499,,0.484093239164446,0.4586474612256717,0.3920635197658882,0.0353729275513938,
8033,0.6032904966164978,,0.5248507979493842,0.4579140806461705,0.5435713270627524,0.0349210570577054,
8035,0.574021857740292,,0.701970553570501,0.8267470434319361,0.3795646049360698,0.0361570647118099,
8037,0.6516626504999603,,0.6574312786382543,0.7523569920329255,0.4980129780776437,0.0568920939249497,
8039,0.5519919476267736,,0.5942814133289497,0.7551147067110683,0.4841185342046138,0.0276661456942487,
8041,0.5434396557870822,,0.6361192133858619,0.5805023162945981,0.388640406640621,0.0335612914366165,
8043,0.49978007826550497,,0.5096272888532203,0.4111572226854718,0.5060892400498146,0.0473997550641091,
8045,0.5618393628850602,,0.6347370106297167,0.6492089409191303,0.49911942018023636,0.0492907793574315,
8047,0.6243528548626645,,0.5484700333956088,0.6167065798410395,0.47881498166927,0.0409885247948574,
8049,0.6609044544735838,,0.6247770432948696,0.7532801755897265,0.5611405199383979,0.051519013525892,
8051,0.6279813208299679,,0.6101341384193625,0.617076699371753,0.6930110398003283,0.0553248842031578,
8053,0.7481102090146144,,0.5509732745668763,0.5844372303909294,0.7452096408745894,0.0600777335300634,
8055,0.5648501716551226,,0.550299284236871,0.3779018762888353,0.6349499314591572,0.0567826398675268,
8057,0.6636608517614837,,0.4622456681003088,0.646133658539619,0.6713694472181192,0.0480971731014416,
8059,0.5507335691854982,,0.5781019668109821,0.5980641466319782,0.3761968726925962,0.0356901380373117,
8061,0.568256737871566,,0.5118620817081938,0.4902307608800937,0.7754150543656958,0.0204798938726406,
8063,0.5723770364438923,,0.4428017332834763,0.4844168788115413,0.648450056166141,0.0174295882806946,
8065,0.5546345492146644,,0.5097010702384775,0.6430096447395984,0.5343496640307875,0.0489336057742505,
8067,0.5919851168047104,,0.5767714258709374,0.5970578430018337,0.5305619936493622,0.0400997099223058,
8069,0.5845644213816095,,0.6195294316020472,0.5577362355960972,0.4434991356212795,0.0377172733143931,
8071,0.5043696865146495,,0.5714890111158166,0.3822198346016239,0.6856772770641888,0.0409660412135631,
8073,0.6061536539986822,,0.4761702786453285,0.3666509910291477,0.6116025428475924,0.0247623309986368,
8075,0.5231333802537145,,0.44982538096246066,0.46374576087313063,0.5691363557324136,0.0192089995613309,
