fips,resistance,recovery,resilience
18149,0.284313,0.687074,0.899439
18151,0.318043,0.650218,0.898882
18153,0.244934,0.708456,0.89775
18155,0.283448,0.670902,0.897016
18157,0.28173,0.686788,0.898688
18159,0.304054,0.67045,0.900464
18161,0.283545,0.691739,0.899701
18163,0.285929,0.670463,0.896868
18165,0.280738,0.689567,0.899496
18167,0.263238,0.680861,0.895799
18169,0.289247,0.672898,0.898826
18171,0.332287,0.68556,0.906929
18173,0.340045,0.651202,0.901516
18175,0.285895,0.674385,0.898324
18177,0.252978,0.6832,0.895285
18179,0.290567,0.63199,0.892096
18181,0.30655,0.681353,0.902891
18183,0.310757,0.670689,0.901743
19001,0.307897,0.702884,0.906519
19003,0.290693,0.711944,0.905282
19005,0.26544,0.690758,0.899007
19007,0.265751,0.697014,0.899527
19009,0.270502,0.722095,0.904559
19011,0.328279,0.702277,0.909443
19013,0.292188,0.682798,0.899987
19015,0.308705,0.734354,0.911165
19017,0.317943,0.713231,0.90953
19019,0.318611,0.702988,0.908247
19021,0.300862,0.699576,0.905036
19023,0.309974,0.728675,0.910458
19025,0.315757,0.746422,0.913868
19027,0.298948,0.688742,0.903339
19029,0.298646,0.722862,0.9076
19031,0.312184,0.68651,0.904814
19033,0.282133,0.688811,0.899834
19035,0.289936,0.705485,0.904496
19037,0.284654,0.648105,0.894747
19039,0.27417,0.686243,0.899199
19041,0.297055,0.713964,0.906697
19043,0.292819,0.717377,0.906326
19045,0.328207,0.717381,0.911317
19047,0.304615,0.703078,0.905932
19049,0.335777,0.60872,0.893983
19051,0.295308,0.724906,0.907274
19053,0.26508,0.727214,0.903889
19055,0.334018,0.701426,0.910304
19057,0.295636,0.698826,0.903313
19059,0.290425,0.701796,0.903716
19061,0.322343,0.656761,0.900998
19063,0.301194,0.730277,0.908951
19065,0.284761,0.714643,0.904938
19067,0.29492,0.719994,0.906915
19069,0.276518,0.707288,0.903131
19071,0.282921,0.71134,0.904217
19073,0.294401,0.732566,0.909048
19075,0.334376,0.707516,0.911291
19077,0.290428,0.730341,0.908378
19079,0.287207,0.706814,0.903827
19081,0.323013,0.687593,0.906942
19083,0.26457,0.653837,0.891675
19085,0.286945,0.723479,0.906557
19087,0.295542,0.68205,0.900798
19089,0.305717,0.73423,0.91053
19091,0.328279,0.708622,0.910742
19093,0.274809,0.697915,0.901037
19095,0.292138,0.669489,0.899663
19097,0.284557,0.706916,0.903562
19099,0.279176,0.690438,0.899766
19101,0.27456,0.675155,0.896289
19103,0.299324,0.640876,0.894659
19105,0.293337,0.692862,0.902612
19107,0.294934,0.727238,0.907702
19109,0.331822,0.716675,0.912368
19111,0.263598,0.672701,0.89504
19113,0.322389,0.6939,0.90669
19115,0.324403,0.710641,0.909944
19117,0.27027,0.710691,0.902377
19119,0.352496,0.704045,0.912981
19121,0.296589,0.71386,0.90593
19123,0.27704,0.696201,0.900911
19125,0.342381,0.682122,0.907713
19127,0.304834,0.690942,0.903979
19129,0.277516,0.642263,0.891614
19131,0.316878,0.712832,0.909554
19133,0.288355,0.733218,0.90817
19135,0.266359,0.700651,0.900314
19137,0.265023,0.727912,0.904637
19139,0.304492,0.671344,0.90072
19141,0.299568,0.716874,0.907635
19143,0.282766,0.643916,0.894076
19145,0.262558,0.718266,0.902327
19147,0.295815,0.741399,0.910668
19149,0.332817,0.68634,0.907558
19151,0.299507,0.735501,0.909869
19153,0.295453,0.690568,0.90107
19155,0.285525,0.678752,0.898114
19157,0.273128,0.662144,0.89414
19159,0.280775,0.752736,0.910295
19161,0.290531,0.71714,0.905953
19163,0.306794,0.691817,0.903477
19165,0.293581,0.724985,0.907519
19167,0.33985,0.660687,0.90448
19169,0.293333,0.680131,0.900069
19171,0.295592,0.74886,0.911073
19173,0.292646,0.732232,0.908625
19175,0.316278,0.730648,0.911243
19177,0.290375,0.739712,0.909654
19179,0.246877,0.695467,0.895876
19181,0.333981,0.67882,0.906088
19183,0.316489,0.693864,0.906915
19185,0.268934,0.749867,0.907524
19187,0.282138,0.70339,0.902171
19189,0.30142,0.730788,0.909526
19191,0.306971,0.727401,0.910178
19193,0.269161,0.66936,0.89513
19195,0.316833,0.709171,0.908966
19197,0.309262,0.742842,0.91203
20001,0.272969,0.732648,0.906392
20003,0.286549,0.711741,0.904624
20005,0.255366,0.691209,0.897611
20007,0.33535,0.778467,0.919776
20009,0.332317,0.689495,0.907809
20011,0.242844,0.694271,0.895882
20013,0.30774,0.771436,0.915586
20015,0.313041,0.695853,0.905621
20017,0.26002,0.750462,0.906211
20019,0.277357,0.74115,0.907915
20021,0.28929,0.717878,0.905608
20023,0.277031,0.763903,0.911302
20025,0.33005,0.805555,0.922388
20027,0.319544,0.743791,0.91366
20029,0.299508,0.735635,0.909498
20031,0.31171,0.723141,0.910058
20033,0.345741,0.773624,0.921447
20035,0.276719,0.715298,0.903835
20037,0.317453,0.712032,0.909071
20039,0.280642,0.752712,0.910488
20041,0.315718,0.730331,0.911393
20043,0.301536,0.756737,0.913096
20045,0.291216,0.615524,0.888452
20047,0.34361,0.748556,0.917627
20049,0.294917,0.778065,0.914701
20051,0.306454,0.68681,0.903605
20053,0.297921,0.741087,0.910404
20055,0.364381,0.654598,0.907374
20057,0.297993,0.631379,0.892517
20059,0.326143,0.703421,0.909101
20061,0.4236,0.839394,0.936135
20063,0.351898,0.791884,0.92401
20065,0.308712,0.777803,0.917155
20067,0.359203,0.721281,0.915774
20069,0.332717,0.740428,0.915585
20071,0.378323,0.827533,0.930843
20073,0.281187,0.737218,0.907884
20075,0.324735,0.753711,0.915708
20077,0.28423,0.758227,0.911239
20079,0.294623,0.675474,0.900155
20081,0.398978,0.74201,0.924165
20083,0.340058,0.802326,0.923113
20085,0.344139,0.750405,0.917925
20087,0.316318,0.712546,0.909369
20089,0.316166,0.804402,0.920974
20091,0.33944,0.627211,0.896823
20093,0.331648,0.791638,0.920719
20095,0.312355,0.732499,0.911269
20097,0.29594,0.786876,0.917065
20099,0.288837,0.733778,0.907703
20101,0.306693,0.708899,0.908349
20103,0.325125,0.793127,0.919657
20105,0.286495,0.774609,0.913918
20107,0.284649,0.736124,0.907688
20109,0.327016,0.826105,0.924814
20111,0.277164,0.695311,0.900237
20113,0.30626,0.676216,0.902546
20115,0.315817,0.748689,0.914234
20117,0.28506,0.719902,0.905948
20119,0.394159,0.76393,0.926154
20121,0.310686,0.678599,0.903029
20123,0.298499,0.746354,0.911687
20125,0.263748,0.689523,0.897816
20127,0.286447,0.736055,0.908596
20129,0.35133,0.801407,0.924463
20131,0.288799,0.680452,0.90063
20133,0.292689,0.72081,0.906208
20135,0.321576,0.777571,0.918102
20137,0.328166,0.805734,0.921971
20139,0.319016,0.742618,0.912873
20141,0.309802,0.764083,0.915477
20143,0.341108,0.734373,0.915795
20145,0.303546,0.767648,0.914875
20147,0.332885,0.775337,0.919495
20149,0.319173,0.64991,0.899281
20151,0.329557,0.723034,0.912664
20153,0.313075,0.806642,0.921219
20155,0.294007,0.6961,0.902953
20157,0.283946,0.748283,0.910536
20159,0.336063,0.7287,0.914388
20161,0.287722,0.629166,0.890622
20163,0.293971,0.75335,0.911883
20165,0.298199,0.681768,0.902585
20167,0.302652,0.7317,0.909493
20169,0.336588,0.677548,0.906073
20171,0.291374,0.704655,0.904204
20173,0.300168,0.675914,0.899952
20175,0.335474,0.650465,0.901747
20177,0.323091,0.743306,0.913415
20179,0.306123,0.777708,0.916804
20181,0.356488,0.770703,0.922232
20183,0.269096,0.763817,0.909878
20185,0.322893,0.804109,0.921416
20187,0.311317,0.693398,0.906363
20189,0.316383,0.751805,0.913907
20191,0.285823,0.734276,0.908249
20193,0.294822,0.738096,0.909934
20195,0.366951,0.785632,0.925322
20197,0.34839,0.774906,0.92149
20199,0.324721,0.800705,0.921616
20201,0.32313,0.78122,0.918754
20203,0.288754,0.704795,0.905068
20205,0.294549,0.733877,0.908705
20207,0.277285,0.766023,0.91109
20209,0.26809,0.689514,0.897888
21001,0.258165,0.708056,0.899442
21003,0.262989,0.70372,0.900019
21005,0.354315,0.698785,0.912166
21007,0.253613,0.726456,0.902632
21009,0.255909,0.677032,0.894384
21011,0.240757,0.729788,0.89995
21013,0.2167,0.702286,0.893455
21015,0.374753,0.641886,0.906268
21017,0.237172,0.684068,0.892837
21019,0.249226,0.697952,0.896537
21021,0.272444,0.698223,0.900929
21023,0.264645,0.736622,0.905387
21025,0.232308,0.761114,0.904409
21027,0.256538,0.716622,0.900923
21029,0.313248,0.635282,0.894946
21031,0.249447,0.7099,0.899061
21033,0.229671,0.703077,0.894691
21035,0.260436,0.70789,0.899805
21037,0.289001,0.690376,0.900348
21039,0.282473,0.728214,0.906686
21041,0.231483,0.679083,0.890784
21043,0.249874,0.720936,0.900158
21045,0.237949,0.714091,0.897743
21047,0.325011,0.796271,0.920007
21049,0.259959,0.670544,0.894004
21051,0.223045,0.771207,0.904497
21053,0.260314,0.721427,0.902192
21055,0.255033,0.711727,0.90067
21057,0.229626,0.725531,0.898599
21059,0.290531,0.680601,0.899547
21061,0.244656,0.734932,0.901404
21063,0.236852,0.77517,0.906598
21065,0.232926,0.741468,0.901517
21067,0.278815,0.700538,0.901284
21069,0.241782,0.731883,0.901075
21071,0.236335,0.728313,0.899513
21073,0.290174,0.820117,0.918778
21075,0.239825,0.740062,0.90227
21077,0.277197,0.681746,0.897536
21079,0.27554,0.7087,0.90235
21081,0.288287,0.695955,0.901285
21083,0.259107,0.71295,0.900875
21085,0.273358,0.706225,0.9019
21087,0.247552,0.736524,0.902719
21089,0.260041,0.694672,0.897981
21091,0.25092,0.622205,0.883
21093,0.318244,0.777741,0.916628
21095,0.234715,0.756049,0.903947
21097,0.241369,0.694426,0.895213
21099,0.251542,0.697592,0.897698
21101,0.256593,0.67451,0.894269
21103,0.275711,0.724666,0.905191
21105,0.271641,0.735933,0.906451
21107,0.261813,0.704524,0.899972
21109,0.225835,0.761908,0.903254
21111,0.271833,0.683028,0.897197
21113,0.276335,0.649478,0.891625
21115,0.248628,0.738639,0.902397
21117,0.289052,0.683916,0.89891
21119,0.222347,0.727522,0.897231
21121,0.231094,0.719032,0.897351
21123,0.273759,0.712814,0.903109
21125,0.238441,0.663364,0.888757
21127,0.230962,0.719643,0.897652
21129,0.204021,0.718241,0.892572
21131,0.220259,0.751304,0.900848
21133,0.216886,0.723441,0.896656
21135,0.22729,0.725142,0.898029
21137,0.244693,0.726935,0.900386
21139,0.273742,0.736353,0.906504
21141,0.257519,0.69913,0.898828
21143,0.257962,0.74611,0.904881
21145,0.257773,0.728693,0.902418
21147,0.22811,0.758444,0.902607
21149,0.267126,0.731573,0.905314
21151,0.283568,0.720506,0.905191
21153,0.232761,0.734236,0.89991
21155,0.255532,0.672068,0.893688
21157,0.281382,0.688314,0.899732
21159,0.221268,0.748084,0.900683
21161,0.250633,0.70481,0.898694
21163,0.333773,0.688494,0.907392
21165,0.247106,0.768723,0.906553
21167,0.28015,0.693026,0.900148
21169,0.269546,0.727594,0.90452
21171,0.24771,0.739449,0.90282
21173,0.247332,0.661231,0.89014
21175,0.225487,0.753435,0.902191
21177,0.259043,0.736727,0.904675
21179,0.282582,0.660422,0.895313
21181,0.252643,0.747159,0.904083
21183,0.23248,0.696642,0.893925
21185,0.346926,0.626656,0.899016
21187,0.274111,0.717856,0.903574
21189,0.221985,0.78525,0.905453
21191,0.264203,0.695262,0.898516
21193,0.206055,0.712718,0.892098
21195,0.220621,0.694316,0.891816
21197,0.227831,0.724591,0.897687
21199,0.254738,0.699644,0.897825
21201,0.21448,0.636951,0.880673
21203,0.240264,0.713933,0.896994
21205,0.246051,0.723593,0.899604
21207,0.229182,0.725781,0.898748
21209,0.312419,0.627448,0.893431
21211,0.306185,0.677077,0.902149
21213,0.257593,0.670019,0.894243
21215,0.362237,0.700151,0.911974
21217,0.266419,0.700846,0.900291
21219,0.275911,0.730284,0.906228
21221,0.278575,0.71905,0.904482
21223,0.298425,0.717938,0.90629
21225,0.262945,0.734913,0.904864
21227,0.288043,0.678748,0.898193
21229,0.274079,0.706984,0.902255
21231,0.217455,0.714631,0.895372
21233,0.249877,0.707596,0.899198
21235,0.259755,0.726311,0.902761
21237,0.216618,0.74195,0.898002
21239,0.305716,0.675876,0.902046
22001,0.236164,0.679917,0.891603
22003,0.254118,0.763577,0.907021
22005,0.285741,0.634826,0.890625
22007,0.22335,0.691882,0.892006
22009,0.254753,0.736888,0.903701
22011,0.258355,0.682065,0.896063
22013,0.212526,0.702,0.892778
22015,0.28196,0.706733,0.902705
22017,0.244341,0.67864,0.892554
22019,0.253563,0.667809,0.892297
22021,0.240275,0.723242,0.899577
22023,0.305138,0.683123,0.903442
22025,0.24376,0.759743,0.905292
22027,0.241163,0.716016,0.898181
22029,0.230382,0.723225,0.898378
22031,0.232608,0.698353,0.894346
22033,0.289057,0.726832,0.90678
22035,0.241648,0.762361,0.905668
22037,0.248621,0.751955,0.90425
22039,0.230017,0.710365,0.895643
22041,0.227614,0.739825,0.900345
22043,0.262944,0.744882,0.905708
22045,0.245909,0.665338,0.890699
22047,0.248654,0.713232,0.898957
22049,0.234941,0.730386,0.899687
22051,0.270555,0.667531,0.893805
22053,0.222232,0.690736,0.892362
22055,0.258466,0.636167,0.886413
22057,0.267838,0.693494,0.898908
22059,0.247323,0.724025,0.900501
22061,0.217671,0.686821,0.890234
22063,0.28721,0.65775,0.894989
22065,0.222101,0.721746,0.896872
22067,0.245306,0.722279,0.900353
22069,0.227041,0.720785,0.897825
22071,0.235744,0.720402,0.898396
22073,0.224906,0.66942,0.887516
22075,0.285044,0.726657,0.906711
22077,0.255709,0.707292,0.899494
22079,0.254313,0.710768,0.899304
22081,0.232217,0.69804,0.893548
22083,0.216285,0.702613,0.893116
22085,0.227952,0.720785,0.897996
22087,0.347103,0.753538,0.918351
22089,0.326716,0.665895,0.902972
22091,0.248156,0.720868,0.900124
22093,0.245506,0.675077,0.892642
22095,0.303537,0.650583,0.896839
22097,0.240548,0.714915,0.897696
22099,0.265789,0.662216,0.893155
22101,0.236058,0.692234,0.893262
22103,0.295374,0.662914,0.897341
22105,0.251646,0.693379,0.896332
22107,0.250423,0.68168,0.894485
22109,0.267373,0.653804,0.891292
22111,0.240374,0.687734,0.893934
22113,0.236964,0.672194,0.890395
22115,0.326356,0.799416,0.920272
22117,0.235142,0.743832,0.901749
22119,0.227903,0.700091,0.893616
22121,0.251343,0.683935,0.894822
22123,0.235761,0.745448,0.902688
22125,0.180714,0.553567,0.855229
22127,0.205891,0.68418,0.888841
23001,0.282115,0.672347,0.896435
23003,0.282921,0.729437,0.906876
23005,0.285951,0.671151,0.897216
23007,0.258422,0.621669,0.883679
23009,0.262535,0.689037,0.897184
23011,0.293832,0.748874,0.910759
23013,0.269387,0.685487,0.898014
23015,0.30948,0.68991,0.903923
23017,0.261279,0.684256,0.896586
23019,0.283458,0.699903,0.90197
23021,0.264922,0.720461,0.903013
23023,0.314464,0.733143,0.910642
23025,0.247914,0.678385,0.893335
23027,0.23265,0.617912,0.879224
23029,0.251526,0.739686,0.903125
23031,0.305294,0.707131,0.905375
24001,0.274174,0.725436,0.904608
24003,0.384084,0.728693,0.918953
24005,0.304754,0.701801,0.903964
24009,0.394492,0.704121,0.918428
24011,0.319002,0.721117,0.910243
24013,0.352458,0.681415,0.908482
24015,0.296612,0.692496,0.901639
24017,0.387596,0.735343,0.920536
24019,0.300672,0.740503,0.909889
24021,0.360437,0.712545,0.914373
24023,0.273241,0.688025,0.899125
24025,0.371924,0.73329,0.918429
24027,0.416577,0.692978,0.919803
24029,0.250873,0.655035,0.890467
24031,0.369641,0.733665,0.918448
24033,0.375144,0.751126,0.921386
24035,0.354584,0.694733,0.910969
24037,0.433777,0.788771,0.932776
24039,0.260672,0.768453,0.908003
24041,0.281382,0.688245,0.900038
24043,0.270736,0.669622,0.895078
24045,0.323054,0.682248,0.904784
24047,0.281182,0.648617,0.892502
24510,0.236854,0.737085,0.900966
25001,0.284156,0.700095,0.901843
25003,0.243973,0.688793,0.893617
25005,0.256585,0.68654,0.895198
25007,0.325723,0.709163,0.909767
25009,0.283537,0.690026,0.900135
25011,0.264505,0.678867,0.895823
25013,0.246738,0.684956,0.892851
25015,0.271078,0.695624,0.899421
25017,0.287196,0.686121,0.900147
25019,0.310151,0.604629,0.889696
25021,0.288613,0.661686,0.895454
25023,0.297904,0.679267,0.899632
25025,0.226121,0.713016,0.895468
25027,0.267439,0.665896,0.893579
26001,0.28425,0.672238,0.898528
26003,0.238854,0.65636,0.889261
26005,0.289076,0.666076,0.896645
26007,0.299671,0.737256,0.909656
26009,0.319469,0.709869,0.909245
26011,0.274238,0.695099,0.899722
26013,0.285083,0.762332,0.911685
26015,0.28136,0.640413,0.891404
26017,0.281651,0.689972,0.899876
26019,0.308573,0.689519,0.904811
26021,0.280628,0.677129,0.897374
26023,0.259893,0.586433,0.877417
26025,0.276531,0.698909,0.900741
26027,0.277045,0.66192,0.894188
26029,0.284623,0.674508,0.897643
26031,0.264772,0.681733,0.896704
26033,0.290519,0.776714,0.914014
26035,0.282584,0.717473,0.904439
26037,0.299472,0.601964,0.886447
26039,0.284241,0.719544,0.904612
26041,0.283336,0.704317,0.902689
26043,0.297296,0.726882,0.90843
26045,0.301148,0.66382,0.898472
26047,0.330317,0.677349,0.905769
26049,0.246543,0.616339,0.880667
26051,0.268507,0.70716,0.900416
26053,0.290011,0.750974,0.910398
26055,0.309183,0.672042,0.901578
26057,0.254243,0.679669,0.894667
26059,0.300609,0.667391,0.899793
26061,0.28837,0.648009,0.89457
26063,0.290679,0.699938,0.903245
26065,0.287178,0.758155,0.91081
26067,0.250633,0.63199,0.885406
26069,0.286014,0.711655,0.903673
26071,0.252498,0.733693,0.903603
26073,0.211113,0.551771,0.859912
26075,0.250171,0.654566,0.889103
26077,0.271311,0.665001,0.894126
26079,0.267168,0.670621,0.894265
26081,0.29922,0.62633,0.891769
26083,0.292552,0.659844,0.897359
26085,0.237953,0.727094,0.899434
26087,0.289756,0.657298,0.895516
26089,0.318984,0.704367,0.90827
26091,0.278344,0.667864,0.895212
26093,0.336119,0.603309,0.89299
26095,0.285457,0.763517,0.911834
26097,0.342845,0.747558,0.917715
26099,0.288147,0.664042,0.894808
26101,0.243558,0.629808,0.884028
26103,0.277089,0.694649,0.900885
26105,0.275418,0.700232,0.900478
26107,0.254472,0.618239,0.882569
26109,0.310395,0.721715,0.909753
26111,0.287609,0.632137,0.890814
26113,0.249192,0.596919,0.877912
26115,0.270155,0.638913,0.888351
26117,0.260013,0.613984,0.88265
26119,0.2567,0.708707,0.899716
26121,0.265403,0.652096,0.891003
26123,0.268412,0.659734,0.892796
26125,0.281283,0.634095,0.888509
26127,0.274378,0.695605,0.899895
26129,0.26731,0.697583,0.899181
26131,0.290415,0.747308,0.91077
26133,0.26829,0.685709,0.897247
26135,0.266224,0.702807,0.900912
26137,0.332205,0.669329,0.90392
26139,0.332371,0.587919,0.889587
26141,0.297865,0.723415,0.908455
26143,0.271231,0.71714,0.903227
26145,0.285185,0.67611,0.897411
26147,0.264582,0.654785,0.890612
26149,0.267916,0.643667,0.889762
26151,0.267303,0.685053,0.898044
26153,0.262713,0.767598,0.909081
26155,0.286884,0.677751,0.898341
26157,0.281559,0.695408,0.900775
26159,0.27411,0.692328,0.899549
26161,0.307336,0.746699,0.911576
26163,0.225205,0.66862,0.886854
26165,0.290924,0.715824,0.905458
27001,0.297818,0.741504,0.909931
27003,0.391828,0.631786,0.907103
27005,0.305534,0.733154,0.91018
27007,0.331691,0.731262,0.913791
27009,0.338758,0.665551,0.904492
27011,0.36639,0.790219,0.925668
27013,0.322551,0.679065,0.904906
27015,0.283129,0.690604,0.901048
27017,0.313137,0.747454,0.912909
27019,0.404381,0.633125,0.909045
27021,0.341532,0.785425,0.92164
27023,0.310096,0.740248,0.912006
27025,0.349493,0.665058,0.905696
27027,0.344939,0.710379,0.912625
27029,0.274418,0.729994,0.90629
27031,0.340934,0.782212,0.921228
27033,0.306335,0.71399,0.908318
27035,0.320459,0.70764,0.908847
27037,0.421857,0.659847,0.915486
27039,0.363802,0.689557,0.912307
27041,0.313677,0.707842,0.908068
27043,0.317873,0.749084,0.914334
27045,0.318372,0.741783,0.913833
27047,0.32454,0.691261,0.907355
27049,0.322237,0.692488,0.907238
27051,0.288876,0.695639,0.903299
27053,0.302731,0.681085,0.901064
27055,0.326191,0.706185,0.910001
27057,0.303965,0.706483,0.906295
27059,0.37789,0.67769,0.912722
27061,0.333823,0.727166,0.91361
27063,0.336975,0.714356,0.912389
27065,0.280312,0.714884,0.904076
27067,0.380283,0.710893,0.917591
27069,0.305336,0.776875,0.916844
27071,0.285316,0.732541,0.908103
27073,0.324622,0.699611,0.90933
27075,0.331705,0.756332,0.917393
27077,0.303667,0.741495,0.911384
27079,0.364669,0.682351,0.911345
27081,0.316187,0.746925,0.914392
27083,0.329845,0.705935,0.910259
27085,0.355273,0.675817,0.909098
27087,0.334921,0.823724,0.924632
27089,0.332543,0.780619,0.920322
27091,0.318174,0.698748,0.907769
27093,0.322105,0.690948,0.907039
27095,0.342803,0.757039,0.918715
27097,0.316316,0.729034,0.911569
27099,0.282237,0.696592,0.90131
27101,0.329812,0.735072,0.914691
27103,0.366932,0.677937,0.911438
27105,0.326986,0.687931,0.907291
27107,0.305988,0.701279,0.906694
27109,0.347962,0.642075,0.901856
27111,0.304392,0.714571,0.907274
27113,0.308174,0.726809,0.910016
27115,0.286845,0.74662,0.909834
27117,0.276359,0.742498,0.908333
27119,0.302918,0.736475,0.909862
27121,0.314758,0.734831,0.912542
27123,0.287373,0.70277,0.902728
27125,0.246243,0.672076,0.893828
27127,0.33006,0.756339,0.91727
27129,0.304616,0.748916,0.912169
27131,0.317595,0.666762,0.902329
27133,0.338296,0.724221,0.914409
27135,0.322527,0.696522,0.908036
27137,0.294302,0.71076,0.904765
27139,0.461623,0.64995,0.920914
27141,0.382955,0.62242,0.904014
27143,0.349959,0.705398,0.912355
27145,0.35537,0.684868,0.909697
27147,0.311472,0.648456,0.898436
27149,0.295556,0.680128,0.901836
27151,0.335449,0.776086,0.920346
27153,0.301242,0.727194,0.908823
27155,0.266488,0.698734,0.900936
27157,0.365073,0.70882,0.915254
27159,0.288659,0.73563,0.908397
27161,0.305283,0.706249,0.906647
27163,0.41148,0.61914,0.907798
27165,0.302767,0.701623,0.905838
27167,0.341794,0.684442,0.908209
27169,0.293821,0.666697,0.898599
27171,0.425903,0.657828,0.91608
27173,0.317026,0.787632,0.919135
28001,0.242411,0.686592,0.893973
28003,0.253203,0.69316,0.896785
28005,0.210213,0.702486,0.892099
28007,0.253442,0.720251,0.901501
28009,0.271945,0.706586,0.901018
28011,0.262484,0.721703,0.902798
28013,0.255735,0.73339,0.904146
28015,0.220548,0.699285,0.89238
28017,0.255992,0.702934,0.899273
28019,0.225947,0.71102,0.896197
28021,0.209657,0.622085,0.87644
28023,0.236353,0.723905,0.899593
28025,0.243144,0.684028,0.893902
28027,0.244485,0.737825,0.902532
28029,0.240665,0.714571,0.898359
28031,0.235811,0.702309,0.895086
28033,0.369848,0.632132,0.904103
28035,0.280969,0.755445,0.910034
28037,0.255792,0.741,0.904442
28039,0.258274,0.698863,0.898658
28041,0.209637,0.550253,0.858671
28043,0.244272,0.709054,0.898099
28045,0.31583,0.766744,0.915046
28047,0.29447,0.725322,0.906718
28049,0.293649,0.753631,0.9112
28051,0.271393,0.761939,0.909713
28053,0.25364,0.738771,0.904358
28055,0.223531,0.679155,0.889776
28057,0.256286,0.694281,0.897035
28059,0.306312,0.685039,0.902893
28061,0.244309,0.700571,0.896445
28063,0.242517,0.790246,0.909404
28065,0.265856,0.753403,0.907393
28067,0.255927,0.705098,0.899208
28069,0.24746,0.69378,0.896439
28071,0.247678,0.711317,0.898219
28073,0.276746,0.607668,0.884882
28075,0.243362,0.692571,0.89497
28077,0.252285,0.741697,0.904404
28079,0.243232,0.679353,0.892921
28081,0.268791,0.657853,0.892205
28083,0.250897,0.770423,0.907242
28085,0.238674,0.669925,0.891012
28087,0.263089,0.702354,0.899733
28089,0.307724,0.666088,0.900092
28091,0.21353,0.696589,0.89108
28093,0.242187,0.691789,0.894931
28095,0.256548,0.682053,0.895893
28097,0.259729,0.735426,0.904129
28099,0.283401,0.763921,0.911297
28101,0.275896,0.745239,0.908096
28103,0.239883,0.737873,0.901471
28105,0.22084,0.632715,0.880435
28107,0.260011,0.706273,0.899674
28109,0.262829,0.721264,0.90298
28111,0.252492,0.684997,0.894936
28113,0.242161,0.714162,0.89872
28115,0.2562,0.634239,0.886349
28117,0.271058,0.709618,0.901845
28119,0.265483,0.759678,0.90888
28121,0.288704,0.666021,0.89674
28123,0.266443,0.671032,0.894662
28125,0.259599,0.775935,0.909683
28127,0.261638,0.720577,0.902809
28129,0.261047,0.67893,0.894381
28131,0.245956,0.7085,0.897761
28133,0.21206,0.633605,0.87885
28135,0.238914,0.737015,0.900967
28137,0.260998,0.712792,0.901139
28139,0.267509,0.695521,0.898892
28141,0.259937,0.678989,0.894841
28143,0.282746,0.670516,0.897129
28145,0.24837,0.654536,0.889354
28147,0.234403,0.718544,0.89826
28149,0.258637,0.739083,0.90438
28151,0.248826,0.735249,0.902519
28153,0.241272,0.684935,0.893845
28155,0.248488,0.71361,0.899568
28157,0.222629,0.715541,0.896239
28159,0.254269,0.692854,0.897302
28161,0.239531,0.738407,0.901666
28163,0.244143,0.745128,0.903141
29001,0.232588,0.705188,0.895466
29003,0.312358,0.708351,0.906914
29005,0.270597,0.732443,0.905909
29007,0.301813,0.720162,0.908191
29009,0.273918,0.677936,0.896515
29011,0.250946,0.712026,0.899511
29013,0.249234,0.733153,0.902558
29015,0.265492,0.735315,0.905486
29017,0.234411,0.707911,0.89569
29019,0.302761,0.716758,0.90639
29021,0.270006,0.670043,0.895166
29023,0.254387,0.717206,0.900662
29025,0.273146,0.738546,0.906332
29027,0.284985,0.723579,0.905653
29029,0.312372,0.660388,0.900453
29031,0.299013,0.67827,0.90099
29033,0.275759,0.736186,0.907122
29035,0.271326,0.732414,0.90493
29037,0.361838,0.691767,0.911308
29039,0.245189,0.741582,0.902617
29041,0.261983,0.743549,0.905986
29043,0.344263,0.722963,0.914193
29045,0.260465,0.727831,0.902957
29047,0.320016,0.644486,0.89816
29049,0.310486,0.708844,0.907323
29051,0.319958,0.806194,0.921254
29053,0.25321,0.619739,0.882756
29055,0.257645,0.665525,0.89239
29057,0.264299,0.73488,0.90501
29059,0.28843,0.711865,0.90427
29061,0.288336,0.73862,0.909309
29063,0.191714,0.566148,0.85989
29065,0.280842,0.723351,0.905267
29067,0.267147,0.696028,0.898871
29069,0.248249,0.722703,0.900717
29071,0.295976,0.661367,0.898005
29073,0.27591,0.701373,0.901779
29075,0.281687,0.73778,0.908553
29077,0.30689,0.664319,0.899699
29079,0.268653,0.741867,0.907115
29081,0.26277,0.748097,0.906399
29083,0.27804,0.721296,0.904947
29085,0.230953,0.718769,0.897545
29087,0.302456,0.750158,0.912553
29089,0.251865,0.718306,0.90042
29091,0.262914,0.680932,0.896046
29093,0.256734,0.704944,0.899695
29095,0.279725,0.7032,0.901748
29097,0.298438,0.671144,0.899625
29099,0.341916,0.666905,0.904323
29101,0.31276,0.768438,0.915431
29103,0.226267,0.678482,0.890461
29105,0.289192,0.680108,0.900257
29107,0.30765,0.725547,0.909674
29109,0.262187,0.690959,0.898071
29111,0.264982,0.7333,0.905243
29113,0.288181,0.676559,0.898355
29115,0.264439,0.728758,0.904795
29117,0.262938,0.72091,0.903162
29119,0.254977,0.65173,0.888971
29121,0.274946,0.752397,0.909402
29123,0.273391,0.711147,0.902922
29125,0.265282,0.700762,0.900185
29127,0.271953,0.693488,0.899868
29129,0.284144,0.761144,0.911928
